Account No,total_transactions,total_spent,median_transaction,mean_transaction,business_interactions,user_interactions,most_recent_transaction
409971170.0,435,16926.42,19.49,38.911310344827584,"['PureGym', 'Mojang Studios', 'SquareOnix', 'Netflix', 'Amazon', ""Blackwell's"", 'Tesco', 'Cass Art', 'Revella', 'Wool', 'CeX', 'The Works', 'Gamestation', 'Five Senses Art', 'Sports Direct', 'AMAZON', 'Sainsbury Local', 'Fat Face', 'Loosely Fitted', 'Blizzard', 'Xbox', 'Etsy', 'Deliveroo', 'Matalan', 'Topshop', 'Brilliant Brushes', 'Selfridges', 'Coop Local', 'JustEat', 'Lloyds Pharmacy', 'Sainsbury', 'Fitted Stitch', 'A Yarn Story', 'Boots', 'Hobby Lobby']",[683312574.0],2023-12-05
412823730.0,152,9901.19,46.465,65.13940789473685,"['Netflix', 'Disney', 'Grand Union BJJ', 'Tesco', 'Five Senses Art', 'Sainsbury Local', 'Fat Face', 'Topshop', 'Sports Direct', 'Deliveroo', 'JustEat', 'Brilliant Brushes', 'Matalan', 'Loosely Fitted']",[754141345.0],2023-12-04
413557825.0,97,10006.21,100.0,103.15680412371132,"['Grand Union BJJ', ""Blackwell's"", 'Tesco', 'The Crown', 'Sports Direct', 'Selfridges', 'Fitted Stitch', 'JustEat', 'Deliveroo', 'Revella', 'Fat Face', 'The Works', 'Matalan']",[],2023-11-30
414454079.0,433,24839.18,25.12,57.365311778290994,"['PureGym', 'Amazon', 'Wool', 'Sainsbury Local', 'Fat Face', 'Topshop', 'Revella', 'Deliveroo', 'Sports Direct', 'Hobby Lobby', 'Matalan', 'JustEat', 'Tesco', 'Craftastic']",[],2023-12-06
414805878.0,483,24200.26,32.3,50.10405797101449,"['Halifax', 'Netflix', 'Disney', 'PureGym', 'Tesco', 'Revella', 'Fat Face', 'Sports Direct', 'Deliveroo', 'JD Sports', 'Five Senses Art', 'Topshop', 'Hobby Lobby', 'Boots', 'JustEat', 'Fitted Stitch', 'Sainsbury', 'Etsy', 'Coop Local', 'Matalan', 'Amazon', 'Loosely Fitted', 'Sainsbury Local', 'Lloyds Pharmacy', 'AMAZON', 'Selfridges']",[],2023-12-06
416060965.0,210,25240.83,44.235,120.19442857142857,"['LBG', 'Netflix', 'Amazon', 'Matalan', 'Etsy', 'Sports Direct', 'JustEat', 'Selfridges', 'Topshop', 'Loosely Fitted', 'Fat Face', 'Sainsbury', 'Revella', 'Deliveroo', 'Fitted Stitch', 'Boots', 'AMAZON', 'Tesco', 'Coop Local']",[248625662.0],2023-12-05
417850087.0,546,18268.62,13.79,33.459010989010984,"['Netflix', 'PureGym', 'Blizzard', 'SquareOnix', 'Xbox', ""Blackwell's"", 'Tesco', 'Starbucks', 'Sports Direct', 'Wool', 'Amazon', 'Coffee #1', 'Hobby Lobby', 'Fat Face', 'Etsy', 'Five Senses Art', 'Gamestation', 'Matalan', 'Loosely Fitted', 'Deliveroo', 'Selfridges', 'Mojang Studios', 'Coop Local', 'Topshop', 'Fitted Stitch', 'Sainsbury Local', 'Sainsbury', 'Revella', 'AMAZON', 'JustEat', 'Boots', 'Lloyds Pharmacy', 'The Works', 'Brilliant Brushes']",[844206657.0],2023-12-06
418717120.0,68,3835.53,13.99,56.40485294117647,"['Grand Union BJJ', 'Xbox', 'Mojang Studios', 'SquareOnix', 'Disney', 'Five Senses Art', 'Gamestation', 'Revella', 'AMAZON', 'Fat Face', 'Topshop', 'Matalan', 'Tesco', 'Blizzard', 'Deliveroo', 'JustEat']",[371671727.0],2023-11-30
419084831.0,110,21237.25,37.35,193.0659090909091,"['Xbox', 'Mojang Studios', 'Blizzard', 'Disney', 'PureGym', 'Tesco', 'Selfridges', 'Sports Direct', 'Deliveroo', 'Loosely Fitted', 'Matalan', 'Revella', 'SquareOnix', 'JustEat', 'Gamestation']",[314181587.0],2023-12-03
419550103.0,239,11096.34,23.48,46.42820083682008,"['Netflix', 'Disney', 'Mojang Studios', ""Blackwell's"", 'CeX', 'The Crown', 'Gamestation', 'The Works', 'Five Senses Art', 'Loosely Fitted', 'Deliveroo', 'Sports Direct', 'JustEat', 'Selfridges', 'Blizzard', 'Xbox', 'Tesco', 'Sainsbury Local', 'SquareOnix', 'Matalan', 'Topshop', 'Revella', 'Fitted Stitch', 'Fat Face', 'Boots', 'Amazon', 'Hobby Lobby', 'Coop Local', 'AMAZON', 'Lloyds Pharmacy', 'Etsy', 'Sainsbury']",[],2023-12-06
420109571.0,181,34959.81,29.99,193.1481215469613,"['Netflix', 'Amazon', 'Mojang Studios', 'Xbox', 'SquareOnix', 'PureGym', 'Five Senses Art', 'Gamestation', 'Sainsbury Local', 'JustEat', 'Sports Direct', 'Deliveroo', 'Tesco', 'Fat Face', 'Topshop', 'The Crown', 'Blizzard', 'Boots', 'Fitted Stitch', 'Revella', 'AMAZON', 'Coop Local', 'Matalan']",[250895529.0],2023-12-03
421475159.0,115,6105.16,28.2,53.08834782608695,"['Amazon', 'PureGym', ""Blackwell's"", 'Tesco', 'CeX', 'Five Senses Art', 'Sports Direct', 'Gamestation', 'Topshop', 'Matalan', 'Blizzard', 'SquareOnix', 'Xbox', 'Mojang Studios', 'JustEat', 'Deliveroo']",[],2023-12-01
421881811.0,456,20638.09,25.165,45.25896929824562,"['Netflix', 'SquareOnix', 'Xbox', 'PureGym', 'The Works', 'Coop Local', 'Wool', 'Sports Direct', 'Brilliant Brushes', 'Gamestation', ""Blackwell's"", 'Mojang Studios', 'Five Senses Art', 'A Yarn Story', 'Matalan', 'Fat Face', 'Topshop', 'JustEat', 'Tesco', 'Blizzard', 'Hobby Lobby', 'Revella', 'Amazon', 'AMAZON', 'Deliveroo', 'Selfridges', 'Lloyds Pharmacy', 'Sainsbury Local', 'Fitted Stitch', 'Loosely Fitted', 'Sainsbury', 'Etsy', 'Boots']",[],2023-12-05
422955974.0,166,23389.04,55.18,140.8978313253012,"['Halifax', 'Mojang Studios', 'Disney', 'PureGym', 'The Works', 'Tesco', 'Sports Direct', 'Boots', 'Deliveroo', 'Gamestation', 'CeX', 'Selfridges', 'Fitted Stitch', 'Revella', 'Etsy', 'Fat Face', 'Topshop', 'SquareOnix', 'Xbox', ""Blackwell's"", 'Blizzard', 'JustEat']",[252419513.0],2023-12-04
423208402.0,228,10312.11,27.955,45.22855263157895,"['PureGym', 'Mojang Studios', 'Disney', 'Netflix', 'Wool', 'The Crown', 'Tesco', 'Sports Direct', 'JustEat', 'Xbox', 'Blizzard', 'SquareOnix', 'Gamestation', 'Hobby Lobby', 'Topshop', 'Matalan', 'Revella', 'Five Senses Art', 'Fat Face', 'Deliveroo', 'Brilliant Brushes', 'Sainsbury Local']",[986267641.0],2023-12-04
424397946.0,204,37472.66,90.4,183.6895098039216,"['LBG', 'Sainsbury', 'Gamestation', 'Tesco', 'Deliveroo', 'Boots', 'Reebok', 'Coop Local', 'CeX', 'PureGym', 'Sports Direct', 'Lloyds Pharmacy', 'JustEat', 'Mojang Studios', 'SquareOnix', 'Topshop', 'Matalan', 'Coffee #1', 'Fat Face', 'Revella', 'Xbox', 'Blizzard']",[920031185.0],2023-12-02
424927189.0,157,21868.47,33.98,139.2896178343949,"['Halifax', 'Netflix', 'Amazon', 'SquareOnix', 'Xbox', 'Mojang Studios', 'The Works', 'Tesco', 'Fat Face', 'Topshop', 'Gamestation', 'Selfridges', 'JustEat', 'Blizzard', 'Sports Direct', 'Matalan', 'Deliveroo']","[380911501.0, 544961962.0]",2023-12-04
425730826.0,263,20325.24,60.03,77.2822813688213,"['Xbox', 'Mojang Studios', 'PureGym', 'Starbucks', 'Tesco', 'Matalan', 'Sports Direct', 'Gamestation', 'Fat Face', 'Topshop', 'Revella', 'Deliveroo', 'Reebok', 'SquareOnix', 'Blizzard']",[],2023-12-06
425964226.0,219,27237.22,28.97,124.37086757990868,"['Halifax', 'PureGym', 'Netflix', 'Grand Union BJJ', 'Tesco', 'Starbucks', 'The Works', 'Gamestation', 'Sports Direct', 'Stitch By Stitch', 'CeX', 'Deliveroo', 'Topshop', 'Matalan', 'JustEat', ""Blackwell's"", 'Blizzard', 'Fat Face', 'SquareOnix', 'Hobbycraft', 'Coffee #1', 'Selfridges', 'Reebok', 'Hobby Lobby', 'Xbox', 'Lloyds Pharmacy', 'Mojang Studios']",[587225252.0],2023-12-01
426466211.0,126,24289.91,32.88,192.7770634920635,"['Halifax', 'Blizzard', 'PureGym', 'Netflix', 'Grand Union BJJ', 'The Works', 'Sainsbury Local', 'Gamestation', 'Sports Direct', ""Blackwell's"", 'CeX', 'Tesco', 'SquareOnix', 'Xbox', 'JustEat', 'Mojang Studios', 'Deliveroo']",[311467864.0],2023-12-06
426474982.0,101,5310.73,40.46,52.581485148514844,"['Netflix', 'Tesco', 'Five Senses Art', 'The Crown', 'JustEat', 'Deliveroo']",[642382367.0],2023-12-04
427909748.0,160,19941.13,28.99,124.6320625,"['PureGym', 'Disney', 'Amazon', 'Mojang Studios', 'The Works', 'The Crown', 'Five Senses Art', 'Sports Direct', 'Tesco', 'Revella', 'Gamestation', 'Sainsbury', 'SquareOnix', 'Blizzard', 'Deliveroo', 'Topshop', 'Matalan', 'Brilliant Brushes', 'JustEat', ""Blackwell's"", 'Xbox', 'Fat Face']",[596463612.0],2023-12-05
429235692.0,102,7845.8099999999995,27.71,76.91970588235294,"['SquareOnix', 'Blizzard', 'Netflix', 'Sainsbury', 'The Crown', 'Revella', 'Fat Face', 'Topshop', 'Matalan', 'Loosely Fitted', 'Tesco', 'Xbox', 'Disney', 'Mojang Studios', 'JustEat', 'Deliveroo']",[],2023-11-30
429556122.0,210,20658.47,50.019999999999996,98.37366666666668,"['Halifax', 'Netflix', 'Grand Union BJJ', 'PureGym', 'Tesco', 'Gamestation', 'Sports Direct', 'The Works', 'CeX', 'JustEat', 'SquareOnix', 'Fat Face', 'Revella', 'Topshop', 'Mojang Studios', 'Blizzard', ""Blackwell's"", 'Matalan', 'Deliveroo', 'Xbox', 'Selfridges', 'Loosely Fitted', 'Lloyds Pharmacy', 'Etsy', 'Sainsbury Local', 'Fitted Stitch', 'Amazon', 'Coop Local']",[779236304.0],2023-12-05
430910686.0,150,18938.26,98.81,126.25506666666665,"['Halifax', 'Netflix', 'Amazon', 'Tesco', 'The Works', 'JustEat', 'Loosely Fitted', 'Matalan', 'Topshop', 'Deliveroo', 'Collector Cave']",[],2023-12-05
433837402.0,198,11871.1,31.035,59.95505050505051,"['Netflix', 'Disney', 'PureGym', 'Blizzard', 'Xbox', ""Blackwell's"", 'The Crown', 'Gamestation', 'Reebok', 'Sports Direct', 'Coop Local', 'Deliveroo', 'Selfridges', 'Fitted Stitch', 'Revella', 'Mojang Studios', 'JustEat', 'The Works', 'Fat Face', 'SquareOnix', 'Topshop', 'Matalan']",[403902116.0],2023-12-06
433917275.0,468,29293.84,27.125,62.59367521367521,"['Halifax', 'PureGym', 'SquareOnix', 'Netflix', 'Tesco', 'The Crown', 'Stitch By Stitch', 'Sports Direct', 'Gamestation', 'Amazon', 'Brilliant Brushes', 'Hobby Lobby', 'Mojang Studios', 'Xbox', 'Fat Face', 'Five Senses Art', 'Topshop', 'Coop Local', 'Matalan', 'JustEat', 'Wool', 'Etsy', 'Sainsbury', 'Revella', 'Blizzard', 'AMAZON', 'Sainsbury Local', 'Deliveroo', 'Loosely Fitted', 'Boots', 'Fitted Stitch', 'Selfridges', 'Lloyds Pharmacy', 'Craftastic']",[],2023-12-06
435313070.0,136,21678.97,52.254999999999995,159.4041911764706,"['LBG', 'Grand Union BJJ', 'Netflix', 'Coop Local', 'The Works', 'Revella', 'Tesco', 'The Crown', 'Lloyds Pharmacy', 'Sports Direct', ""Blackwell's"", 'Matalan', 'Topshop', 'JustEat', 'Fat Face', 'Deliveroo', 'Selfridges', 'Amazon', 'Fitted Stitch', 'Boots', 'Sainsbury Local', 'Loosely Fitted']",[518474507.0],2023-12-01
435984758.0,365,21133.19,27.48,57.899150684931506,"['Halifax', 'PureGym', 'Blizzard', 'Disney', 'Tesco', 'The Works', 'Etsy', 'Five Senses Art', 'Hobby Lobby', ""Blackwell's"", 'Sports Direct', 'Xbox', 'Gamestation', 'Revella', 'Lloyds Pharmacy', 'Boots', 'JD Sports', 'Fitted Stitch', 'SquareOnix', 'Fat Face', 'Amazon', 'Mojang Studios', 'Topshop', 'Selfridges', 'Sainsbury', 'Coop Local', 'JustEat', 'Matalan', 'AMAZON', 'Loosely Fitted', 'Sainsbury Local', 'Deliveroo']",[],2023-12-06
436430134.0,108,2543.25,15.99,23.54861111111111,"['Mojang Studios', 'SquareOnix', 'Xbox', 'Netflix', 'PureGym', 'The Works', 'The Crown', 'AMAZON', 'Brilliant Brushes', 'Reebok', 'Hobby Lobby', 'Five Senses Art', 'Topshop', 'Matalan', 'Amazon', 'Blizzard', 'Deliveroo', 'Coop Local', 'Fat Face', ""Blackwell's"", 'Lloyds Pharmacy', 'Sports Direct', 'JustEat']",[],2023-12-06
441142605.0,334,11106.24,14.99,33.252215568862276,"['Disney', 'Blizzard', 'Xbox', 'Mojang Studios', 'PureGym', 'Tesco', 'The Works', 'A Yarn Story', 'Sports Direct', 'Wool', 'Gamestation', 'Reebok', ""Blackwell's"", 'Five Senses Art', 'CeX', 'SquareOnix', 'JustEat', 'Hobby Lobby', 'Topshop', 'Fat Face', 'Matalan', 'Brilliant Brushes', 'Deliveroo', 'Revella', 'Stitch By Stitch', 'Coop Local']",[],2023-12-06
441274121.0,638,25219.06,14.99,39.52830721003135,"['LBG', 'Grand Union BJJ', 'PureGym', 'Netflix', 'Disney', 'Xbox', 'Starbucks', 'Sainsbury Local', 'Coffee #1', 'The Works', 'Five Senses Art', 'Gamestation', 'Coop Local', 'Hobby Lobby', 'Tesco', 'Sports Direct', 'Blizzard', 'Fat Face', 'Topshop', 'Brilliant Brushes', 'Fitted Stitch', 'SquareOnix', 'Mojang Studios', 'Deliveroo', 'Lloyds Pharmacy', 'Sainsbury', 'Loosely Fitted', 'Matalan', 'AMAZON', 'Amazon', 'Boots', 'Revella', 'Selfridges', 'Etsy', ""Blackwell's"", 'JustEat', 'Reebok']",[],2023-12-06
442070890.0,124,31437.81,54.245000000000005,253.5307258064516,"['LBG', 'Disney', 'PureGym', ""Blackwell's"", 'Selfridges', 'Sports Direct', 'Tesco', 'Fat Face', 'Topshop', 'Lloyds Pharmacy', 'Fitted Stitch', 'Revella', 'JustEat']",[605711527.0],2023-12-04
442079728.0,132,9990.25,38.765,75.68371212121212,"['PureGym', 'The Works', 'The Crown', 'Sports Direct', 'Tesco', 'JustEat', ""Blackwell's"", 'Matalan', 'Fat Face', 'Topshop', 'Revella', 'Loosely Fitted', 'Deliveroo']",[455831435.0],2023-12-04
444371478.0,112,6040.22,44.26,53.93053571428572,"['Netflix', 'PureGym', ""Blackwell's"", 'Tesco', 'Stitch By Stitch', 'Sports Direct', 'Wool', 'Selfridges', 'The Works', 'Loosely Fitted', 'Fat Face', 'Topshop', 'Fitted Stitch', 'Deliveroo', 'Mamas & Papas', 'JustEat']",[],2023-12-04
444428189.0,234,26472.97,41.3,113.13235042735043,"['LBG', 'Netflix', 'Mojang Studios', 'PureGym', 'Tesco', 'The Works', 'Sports Direct', 'CeX', 'SquareOnix', 'JustEat', 'Xbox', 'Matalan', 'Topshop', 'Fat Face', 'Revella', ""Blackwell's"", 'Loosely Fitted', 'Blizzard']",[670102069.0],2023-12-04
445240363.0,164,4457.83,14.99,27.181890243902437,"['Netflix', 'PureGym', 'Grand Union BJJ', 'Xbox', 'The Works', 'Starbucks', 'Sports Direct', 'Gamestation', 'Five Senses Art', 'Matalan', 'Coffee #1', 'Topshop', 'Fat Face', ""Blackwell's"", 'Blizzard', 'Mojang Studios', 'Reebok', 'Revella', 'Tesco', 'Amazon', 'Brilliant Brushes', 'Deliveroo', 'Loosely Fitted', 'SquareOnix', 'Hobby Lobby', 'JustEat']",[],2023-11-30
446720287.0,166,14023.05,77.24,84.4762048192771,"['PureGym', 'Tesco', 'Sports Direct', 'Topshop', 'Lloyds Pharmacy', 'Selfridges', 'Boots', 'Revella', 'Fat Face', 'Fitted Stitch', 'Matalan']",[],2023-12-05
448004226.0,254,12873.18,31.99,50.681811023622046,"['PureGym', 'Netflix', 'Disney', 'Blizzard', 'The Crown', 'Tesco', ""Blackwell's"", 'Reebok', 'Five Senses Art', 'Gamestation', 'The Works', 'Brilliant Brushes', 'SquareOnix', 'Coop Local', 'Topshop', 'Sports Direct', 'CeX', 'Fat Face', 'Revella', 'Xbox', 'JustEat', 'Sainsbury Local', 'Mojang Studios', 'Sainsbury', 'Deliveroo', 'Amazon', 'Selfridges', 'Hobby Lobby']",[],2023-12-04
448279144.0,180,20462.4,21.78,113.68,"['LBG', 'PureGym', 'Netflix', 'Amazon', 'SquareOnix', 'Blizzard', 'Tesco', 'The Crown', 'The Works', 'Five Senses Art', 'Gamestation', 'Revella', 'Fat Face', 'Xbox', 'Mojang Studios', 'Deliveroo', 'JD Sports', ""Blackwell's"", 'Sports Direct', 'JustEat', 'Selfridges', 'Fitted Stitch', 'Hobby Lobby', 'Topshop', 'Matalan']",[993238248.0],2023-12-05
449387287.0,175,13859.72,75.99,79.19839999999999,"['Grand Union BJJ', 'Netflix', 'Disney', 'The Works', 'Tesco', 'Sainsbury', 'Fat Face', 'Topshop', 'Sports Direct', 'Matalan', 'Deliveroo', ""Blackwell's"", 'Revella', 'Reebok']",[],2023-12-04
449871732.0,251,24059.32,31.99,95.85386454183266,"['Halifax', 'Netflix', 'Amazon', 'PureGym', 'Grand Union BJJ', 'Tesco', 'Sports Direct', 'SquareOnix', 'Xbox', 'CeX', 'Deliveroo', 'Five Senses Art', 'The Works', ""Blackwell's"", 'Revella', 'Gamestation', 'Selfridges', 'Fitted Stitch', 'Matalan', 'Topshop', 'Boots', 'Reebok', 'Blizzard', 'Mojang Studios', 'Sainsbury Local', 'Etsy', 'Hobby Lobby', 'Coop Local', 'Fat Face', 'JustEat', 'Loosely Fitted', 'Lloyds Pharmacy', 'Sainsbury']",[656389634.0],2023-12-04
450896297.0,423,50099.02,31.33,118.43739952718676,"['Halifax', 'Netflix', 'Amazon', 'SquareOnix', 'The Works', 'Coop Local', 'Five Senses Art', 'Sainsbury Local', 'Sports Direct', 'Mojang Studios', 'Blizzard', 'Hobby Lobby', 'Deliveroo', 'Fat Face', 'Brilliant Brushes', 'Topshop', 'Matalan', 'Xbox', 'JustEat', ""Blackwell's"", 'Tesco', 'AMAZON', 'Fitted Stitch', 'Revella', 'Boots', 'Sainsbury', 'Loosely Fitted', 'Etsy', 'Selfridges', 'Lloyds Pharmacy']",[987656636.0],2023-12-06
452974357.0,154,34642.91,21.884999999999998,224.95396103896107,"['Halifax', 'Netflix', 'PureGym', 'SquareOnix', 'Mojang Studios', 'Grand Union BJJ', 'Tesco', 'Fat Face', 'Topshop', 'Gamestation', 'JD Sports', 'Reebok', 'Deliveroo', 'JustEat', 'Blizzard', 'Xbox']",[149684419.0],2023-12-05
454129843.0,400,36310.43,18.43,90.776075,"['Halifax', 'SquareOnix', 'Blizzard', 'PureGym', 'Amazon', ""Blackwell's"", 'Starbucks', 'Costa Coffee', 'Tesco', 'The Works', 'Etsy', 'Sports Direct', 'Revella', 'Fat Face', 'Topshop', 'Matalan', 'Loosely Fitted', 'AMAZON', 'Xbox', 'Reebok', 'Lloyds Pharmacy', 'JustEat', 'Sainsbury Local', 'Mojang Studios', 'Boots', 'Sainsbury', 'Deliveroo', 'Fitted Stitch']",[593191200.0],2023-12-06
454356905.0,352,26213.1,32.13,74.46903409090909,"['Disney', 'The Works', 'Five Senses Art', 'Fat Face', 'Topshop', 'Sainsbury Local', 'Amazon', 'Sainsbury', 'Selfridges', 'Deliveroo', 'Matalan', 'JustEat', 'Coop Local', 'Lloyds Pharmacy', 'Brilliant Brushes', 'Etsy', 'Revella', 'Boots', 'AMAZON', 'Fitted Stitch', 'Tesco', 'Loosely Fitted']",[475277431.0],2023-12-04
455052690.0,163,16111.57,45.32,98.84398773006134,"['Halifax', 'Disney', 'Blizzard', 'Xbox', 'Mojang Studios', 'PureGym', 'The Works', 'Tesco', 'Amazon', 'Sports Direct', 'Revella', 'Five Senses Art', 'Coffee #1', 'Gamestation', 'Matalan', 'Topshop', 'Fat Face', 'JustEat', 'SquareOnix', 'Deliveroo', ""Blackwell's""]",[630468201.0],2023-12-01
455831435.0,172,23359.38,45.04,135.81034883720932,"['Halifax', 'Netflix', 'Disney', 'PureGym', 'Mojang Studios', 'Grand Union BJJ', 'The Works', 'Tesco', 'Sports Direct', 'Fitted Stitch', 'Revella', 'Matalan', 'Topshop', 'Deliveroo', 'Blizzard', ""Blackwell's"", 'JustEat', 'SquareOnix', 'Xbox']",[442079728.0],2023-12-05
456221621.0,228,20489.39,48.215,89.86574561403509,"['Halifax', 'Netflix', 'Disney', 'PureGym', 'Tesco', 'Starbucks', 'Sports Direct', 'Coffee #1', 'JustEat', 'Deliveroo', 'AMAZON', 'Loosely Fitted', 'Costa Coffee', 'Matalan', 'Revella', 'Fat Face', 'Topshop', 'Boots', 'The Crown', 'Kew House']",[],2023-12-06
456246119.0,245,10589.32,18.99,43.221714285714285,"['PureGym', 'Xbox', 'Amazon', 'Grand Union BJJ', 'Tesco', ""Blackwell's"", 'Five Senses Art', 'Selfridges', 'Gamestation', 'Stitch By Stitch', 'The Crown', 'Sports Direct', 'Brilliant Brushes', 'Sainsbury', 'SquareOnix', 'Mojang Studios', 'Revella', 'Fat Face', 'Topshop', 'Etsy', 'Hobby Lobby', 'AMAZON', 'JustEat', 'Wool', 'Boots', 'Matalan', 'Fitted Stitch', 'Deliveroo', 'Sainsbury Local', 'Lloyds Pharmacy', 'Coop Local', 'Blizzard']",[],2023-12-06
460463595.0,159,11531.33,42.9,72.52408805031446,"['Xbox', 'Mojang Studios', 'The Works', 'Tesco', 'Gamestation', 'Boots', 'Topshop', 'Matalan', 'JustEat', 'Blizzard', 'Deliveroo', 'SquareOnix']",[],2023-12-05
461029994.0,258,22584.24,35.045,87.53581395348837,"['Halifax', 'Mojang Studios', 'Xbox', 'PureGym', 'Netflix', 'Amazon', 'Tesco', 'Sainsbury', 'Brilliant Brushes', 'Sports Direct', 'Blizzard', 'Reebok', 'Five Senses Art', 'Revella', 'Fat Face', 'Topshop', 'Matalan', 'SquareOnix', 'Kings Arms', 'Sainsbury Local', 'Lloyds Pharmacy', 'Hobby Lobby', 'JustEat', 'Selfridges', 'Etsy', 'Boots', 'Craftastic', 'AMAZON']",[],2023-12-06
461990622.0,264,30949.8,21.625,117.23409090909091,"['LBG', 'Netflix', 'Amazon', 'Xbox', 'SquareOnix', 'PureGym', 'Tesco', 'Gamestation', 'Fat Face', 'Sports Direct', 'Deliveroo', 'Topshop', 'Matalan', 'Blizzard', 'Revella', 'JustEat', 'Boots', 'Mojang Studios', 'Sainsbury Local', 'AMAZON', 'Sainsbury', 'Loosely Fitted', 'Coop Local', 'Selfridges', 'Etsy', 'Fitted Stitch', 'Lloyds Pharmacy']",[],2023-12-06
462962606.0,204,21087.32,34.72,103.36921568627452,"['Halifax', 'Netflix', 'PureGym', 'Grand Union BJJ', 'Tesco', 'The Works', 'Gamestation', 'Sports Direct', 'Blizzard', 'Deliveroo', 'Matalan', 'CeX', 'Coop Local', ""Blackwell's"", 'Xbox', 'JustEat', 'Mojang Studios', 'Revella', 'Fat Face', 'Topshop', 'SquareOnix']",[],2023-12-05
466649401.0,253,28755.99,53.98,113.6600395256917,"['Halifax', 'PureGym', 'Netflix', 'Amazon', 'Mojang Studios', 'Blizzard', 'Xbox', 'Grand Union BJJ', 'Coffee #1', 'Tesco', 'Wool', 'Sports Direct', 'Gamestation', 'Selfridges', 'Hobby Lobby', 'Boots', 'Revella', 'Fat Face', 'Fitted Stitch', 'AMAZON', 'Matalan', 'Topshop', 'Stitch By Stitch', 'Reebok', 'Sainsbury Local', 'Etsy', 'SquareOnix']",[496865819.0],2023-12-06
467207141.0,237,22434.21,47.5,94.65911392405063,"['Halifax', 'Disney', 'PureGym', 'Tesco', 'CeX', 'Gamestation', 'Starbucks', 'Matalan', 'Topshop', 'Coffee #1', 'Sports Direct', 'Revella', 'Fat Face', 'JustEat', 'Blizzard', 'Mojang Studios', 'Deliveroo', 'SquareOnix', 'Xbox']",[],2023-12-02
469330905.0,215,16718.99,58.07,77.76274418604652,"['Blizzard', 'SquareOnix', 'Xbox', 'PureGym', 'Amazon', 'Starbucks', 'Reebok', 'Etsy', 'CeX', 'Topshop', 'Matalan', 'Gamestation', 'Loosely Fitted', 'AMAZON', 'Revella', 'Fat Face', 'Sainsbury', 'Sports Direct', 'Selfridges', 'Mojang Studios', 'JustEat', 'Deliveroo']",[],2023-12-04
469561218.0,121,6219.29,19.99,51.39909090909091,"['Netflix', 'Amazon', 'PureGym', 'The Crown', 'Coffee #1', 'Gamestation', 'Tesco', 'Revella', 'Fat Face', 'Sports Direct', 'Cass Art', 'Five Senses Art', 'Blizzard', 'Mojang Studios', 'SquareOnix', 'JustEat', 'Xbox']",[],2023-12-04
471897866.0,404,22370.14,25.59,55.37163366336633,"['LBG', 'Xbox', 'Mojang Studios', 'SquareOnix', 'Amazon', 'Netflix', 'PureGym', ""Blackwell's"", 'Tesco', 'Sports Direct', 'Craftastic', 'JustEat', 'Gamestation', 'Five Senses Art', 'Stitch By Stitch', 'Wool', 'Blizzard', 'Fitted Stitch', 'Selfridges', 'Revella', 'Fat Face', 'Sainsbury', 'Boots', 'Sainsbury Local', 'Reebok', 'Loosely Fitted', 'AMAZON', 'Topshop', 'Matalan', 'Lloyds Pharmacy', 'Deliveroo', 'Etsy', 'Coop Local', 'Hobby Lobby', 'The Works']",[],2023-12-06
472213568.0,201,25681.85,49.08,127.77039800995024,"['LBG', 'Disney', 'Netflix', 'Mojang Studios', 'Xbox', 'Grand Union BJJ', 'The Works', 'Tesco', 'Gamestation', 'Fat Face', 'Sports Direct', 'Topshop', 'SquareOnix', 'Lloyds Pharmacy', 'Etsy', 'Blizzard', 'Amazon', 'Loosely Fitted', 'Boots', 'Selfridges', 'Deliveroo']",[283027736.0],2023-12-01
472995101.0,257,39690.29,46.42,154.4369260700389,"['Halifax', 'Netflix', 'Disney', 'The Works', 'Tesco', 'Five Senses Art', 'Gamestation', 'Revella', 'Fat Face', 'Loosely Fitted', 'Brilliant Brushes', 'SquareOnix', 'Sports Direct', 'Deliveroo', 'Matalan', 'Sainsbury', 'Topshop', 'JustEat', 'Mojang Studios', 'Xbox', 'Blizzard', 'AMAZON', 'Sainsbury Local', 'Amazon', 'Fitted Stitch']",[970298834.0],2023-12-06
473820682.0,428,23502.6,33.9,54.912616822429904,"['LBG', 'Costa Coffee', 'Tesco', 'Fat Face', 'Five Senses Art', 'Sports Direct', 'Revella', 'Topshop', 'Deliveroo', 'Brilliant Brushes', 'Etsy', 'Selfridges', 'AMAZON', 'Matalan', 'Fitted Stitch', 'Boots', 'Loosely Fitted', 'Amazon', 'Coop Local', 'Sainsbury Local', 'Sainsbury', 'Lloyds Pharmacy', 'JustEat']",[],2023-12-06
