,Account No,Hour,DayOfWeek,DayOfMonth,MonthOfYear,Third Party Account No,Third Party Name,Amount,Risk Category
9785,380911501.0,16,4,10,2,,topshop,117.49,No Risk
9786,380911501.0,17,4,10,2,,fatface,194.0,No Risk
9787,380911501.0,18,1,21,11,,tesco,35.91,No Risk
9788,382862215.0,9,1,28,2,,fivesensesart,19.99,No Risk
9789,382862215.0,9,3,30,11,,sportsdirect,5.99,No Risk
9790,382862215.0,10,1,31,10,,sportsdirect,25.0,No Risk
9791,382862215.0,11,1,10,1,,fatface,121.74,No Risk
9792,382862215.0,11,3,30,11,,sportsdirect,129.97,No Risk
9793,382862215.0,11,4,30,6,,sportsdirect,62.98,No Risk
9794,382862215.0,12,5,30,9,,sportsdirect,125.97,No Risk
9795,382862215.0,13,1,10,1,,fatface,152.54,No Risk
9796,382862215.0,14,3,31,8,,theworks,12.98,No Risk
9797,383345285.0,8,0,7,8,,tesco,86.54,No Risk
9798,383345285.0,8,2,18,1,,tesco,90.43,No Risk
9799,383345285.0,9,1,12,9,,topshop,94.5,No Risk
9800,383345285.0,10,6,12,2,,reebok,5.99,No Risk
9801,383345285.0,11,1,28,2,,looselyfitted,133.98,No Risk
9802,383345285.0,11,1,28,2,,matalan,62.47,No Risk
9803,383345285.0,11,6,18,6,,reebok,22.0,No Risk
9804,383345285.0,12,0,17,4,,justeat,37.49,No Risk
9805,383345285.0,12,1,28,2,,fatface,46.99,No Risk
9806,383345285.0,13,2,24,5,,justeat,43.43,No Risk
9807,383345285.0,13,4,7,7,,tesco,67.59,No Risk
9808,383345285.0,13,6,18,6,,reebok,12.99,No Risk
9809,383345285.0,14,0,11,9,,reebok,35.0,No Risk
9810,383345285.0,14,6,22,1,,reebok,40.99,No Risk
9811,383345285.0,14,6,29,1,,tesco,66.55,No Risk
9812,383345285.0,16,6,5,2,,reebok,49.99,No Risk
9813,383345285.0,16,6,18,6,,sportsdirect,112.98,No Risk
9814,383345285.0,17,1,12,9,,matalan,139.48,No Risk
9815,383345285.0,17,4,27,1,,sportsdirect,25.0,No Risk
9816,383345285.0,19,1,12,9,,revella,108.99,No Risk
9817,383625050.0,0,0,3,7,,sainsbury,30.93,No Risk
9818,383625050.0,0,0,7,8,,sainsbury,26.66,No Risk
9819,383625050.0,1,0,16,10,,selfridges,7.46,No Risk
9820,383625050.0,2,0,6,11,,etsy,3.23,No Risk
9821,383625050.0,2,0,30,10,,fatface,8.74,No Risk
9822,383625050.0,2,1,18,7,,lloydspharmacy,17.35,No Risk
9823,383625050.0,3,0,2,10,,fatface,57.37,No Risk
9824,383625050.0,3,2,6,12,,cooplocal,14.49,No Risk
9825,383625050.0,4,2,7,6,,tesco,30.58,No Risk
9826,383625050.0,4,2,22,11,,sainsburylocal,16.89,No Risk
9827,383625050.0,4,4,17,2,,matalan,47.23,No Risk
9828,383625050.0,4,5,29,7,,amazon,3.71,No Risk
9829,383625050.0,5,3,20,7,,sainsbury,8.79,No Risk
9830,383625050.0,5,4,10,11,,amazon,8.0,No Risk
9831,383625050.0,5,4,21,4,,lloydspharmacy,3.51,No Risk
9832,383625050.0,5,5,12,8,,matalan,0.6,No Risk
9833,383625050.0,6,1,3,10,,fittedstitch,47.75,No Risk
9834,383625050.0,6,1,12,9,,cooplocal,66.14,No Risk
9835,383625050.0,6,1,19,9,,selfridges,15.92,No Risk
9836,383625050.0,6,2,11,10,,topshop,18.67,No Risk
9837,383625050.0,6,4,7,7,,amazon,8.1,No Risk
9838,383625050.0,6,5,7,10,,selfridges,2.96,No Risk
9839,383625050.0,6,5,21,10,,amazon,46.21,No Risk
9840,383625050.0,6,5,23,9,,amazon,36.39,No Risk
9841,383625050.0,6,5,29,4,,selfridges,59.43,No Risk
9842,383625050.0,6,6,3,9,,amazon,5.63,No Risk
9843,383625050.0,6,6,16,7,,matalan,17.03,No Risk
9844,383625050.0,6,6,18,6,,revella,19.84,No Risk
9845,383625050.0,7,0,3,4,,fatface,1.54,No Risk
9846,383625050.0,7,1,26,9,,fittedstitch,34.48,No Risk
9847,383625050.0,7,2,12,7,,sainsburylocal,29.81,No Risk
9848,383625050.0,7,3,8,6,,amazon,28.06,No Risk
9849,383625050.0,7,3,13,4,,boots,20.67,No Risk
9850,383625050.0,7,4,28,7,,tesco,8.96,No Risk
9851,383625050.0,8,5,18,11,,sainsburylocal,28.18,No Risk
9852,383625050.0,8,6,7,5,,fatface,26.43,No Risk
9853,383625050.0,9,6,19,11,,fivesensesart,30.77,No Risk
9854,383625050.0,10,6,2,7,,sportsdirect,35.03,No Risk
9855,383625050.0,10,6,7,5,,fivesensesart,50.09,No Risk
9856,383625050.0,10,6,22,10,,fatface,234.5,No Risk
9857,383625050.0,10,6,30,7,,fatface,48.69,No Risk
9858,383625050.0,11,5,15,4,,sportsdirect,47.0,No Risk
9859,383625050.0,13,6,21,5,,lloydspharmacy,60.22,No Risk
9860,383625050.0,13,6,22,10,,fatface,191.8,No Risk
9861,383625050.0,14,5,27,5,,justeat,19.84,No Risk
9862,383625050.0,15,5,15,4,,amazon,7.38,No Risk
9863,383625050.0,15,6,22,10,,fatface,221.9,No Risk
9864,383625050.0,17,0,13,11,,tesco,127.07,Medium Risk
9865,383625050.0,17,1,10,1,,sportsdirect,75.99,Low Risk
9866,383625050.0,17,2,17,5,,justeat,14.49,No Risk
9867,383625050.0,17,2,25,10,,fittedstitch,40.6,No Risk
9868,383625050.0,17,3,9,2,,selfridges,65.02,No Risk
9869,383625050.0,17,4,5,5,,boots,15.84,No Risk
9870,383625050.0,18,1,4,4,,deliveroo,29.15,No Risk
9871,383625050.0,18,1,14,3,,tesco,136.35,No Risk
9872,383625050.0,19,0,28,8,,tesco,131.38,Medium Risk
9873,383625050.0,19,2,7,6,,tesco,128.56,No Risk
9874,383625050.0,19,3,5,10,,tesco,48.47,No Risk
9875,383625050.0,20,4,11,8,,cooplocal,11.49,No Risk
9876,383625050.0,21,2,29,3,,etsy,16.47,No Risk
9877,383833857.0,2,0,24,7,,amazon,7.64,No Risk
9878,383833857.0,2,0,30,10,,deliveroo,18.44,No Risk
9879,383833857.0,2,3,4,5,,matalan,5.45,No Risk
9880,383833857.0,3,0,4,12,,boots,3.18,No Risk
9881,383833857.0,3,0,28,8,,topshop,0.95,No Risk
9882,383833857.0,3,3,15,6,,matalan,16.53,No Risk
9883,383833857.0,3,3,27,4,,deliveroo,13.0,No Risk
9884,383833857.0,3,5,8,7,,amazon,18.03,No Risk
9885,383833857.0,3,6,17,9,,cooplocal,5.85,No Risk
9886,383833857.0,4,0,15,5,,etsy,41.8,No Risk
9887,383833857.0,4,0,23,10,,selfridges,3.88,No Risk
9888,383833857.0,4,1,31,10,,justeat,7.39,No Risk
9889,383833857.0,4,3,11,5,,lloydspharmacy,47.03,No Risk
9890,383833857.0,4,3,23,11,,etsy,76.58,No Risk
9891,383833857.0,4,6,18,6,,topshop,15.05,No Risk
9892,383833857.0,5,0,27,11,,tesco,29.69,No Risk
9893,383833857.0,5,1,5,9,,looselyfitted,27.59,No Risk
9894,383833857.0,5,1,13,6,,cooplocal,46.8,No Risk
9895,383833857.0,5,1,26,9,,etsy,38.03,No Risk
9896,383833857.0,5,2,1,11,,amazon,58.4,No Risk
9897,383833857.0,5,2,4,10,,cooplocal,16.54,No Risk
9898,383833857.0,5,2,8,11,,cooplocal,3.78,No Risk
9899,383833857.0,5,2,12,7,,selfridges,46.36,No Risk
9900,383833857.0,5,2,29,11,,tesco,9.53,No Risk
9901,383833857.0,5,3,30,11,,amazon,47.68,No Risk
9902,383833857.0,5,4,30,6,,amazon,0.58,No Risk
9903,383833857.0,5,5,6,5,,sainsburylocal,14.08,No Risk
9904,383833857.0,5,5,7,10,,lloydspharmacy,11.06,No Risk
9905,383833857.0,5,5,22,7,,amazon,56.57,No Risk
9906,383833857.0,5,6,25,6,,amazon,2.4,No Risk
9907,383833857.0,6,0,2,10,,amazon,11.49,No Risk
9908,383833857.0,6,0,19,6,,cooplocal,2.08,No Risk
9909,383833857.0,6,1,22,8,,tesco,9.74,No Risk
9910,383833857.0,6,2,25,10,,topshop,30.0,No Risk
9911,383833857.0,6,3,20,7,,matalan,3.66,No Risk
9912,383833857.0,6,5,9,9,,topshop,26.28,No Risk
9913,383833857.0,6,5,25,11,,justeat,17.0,No Risk
9914,383833857.0,6,6,9,7,,boots,7.0,No Risk
9915,383833857.0,6,6,22,10,,amazon,1.15,No Risk
9916,383833857.0,7,4,19,5,,looselyfitted,20.4,No Risk
9917,383833857.0,7,4,28,4,,fittedstitch,38.83,No Risk
9918,383833857.0,7,5,29,4,,looselyfitted,22.81,No Risk
9919,383833857.0,7,6,20,8,,etsy,13.76,No Risk
9920,383833857.0,8,0,4,9,,tesco,27.27,No Risk
9921,383833857.0,8,0,23,10,,tesco,95.12,No Risk
9922,383833857.0,8,0,25,9,,tesco,38.29,No Risk
9923,383833857.0,8,0,27,2,,tesco,34.29,No Risk
9924,383833857.0,8,3,8,6,,tesco,43.2,No Risk
9925,383833857.0,8,6,16,4,,boots,60.5,No Risk
9926,383833857.0,9,0,3,4,,blackwell's,34.95,No Risk
9927,383833857.0,9,0,9,1,,blackwell's,4.99,No Risk
9928,383833857.0,9,0,13,2,,matalan,80.47,No Risk
9929,383833857.0,9,0,13,3,,fatface,89.99,No Risk
9930,383833857.0,9,0,14,8,,theworks,17.27,No Risk
9931,383833857.0,9,0,15,5,,blackwell's,33.05,No Risk
9932,383833857.0,9,0,17,4,,blackwell's,22.01,No Risk
9933,383833857.0,9,0,23,1,,blackwell's,22.97,No Risk
9934,383833857.0,9,0,25,9,,blackwell's,18.38,No Risk
9935,383833857.0,9,1,21,2,,blackwell's,22.97,No Risk
9936,383833857.0,9,2,4,1,,starbucks,7.3,No Risk
9937,383833857.0,9,2,11,10,,starbucks,6.05,No Risk
9938,383833857.0,9,2,19,4,,starbucks,5.8,No Risk
9939,383833857.0,9,2,30,8,,starbucks,5.95,No Risk
9940,383833857.0,9,2,31,5,,starbucks,6.9,No Risk
9941,383833857.0,9,3,2,3,,starbucks,6.6,No Risk
9942,383833857.0,9,3,7,9,,starbucks,5.25,No Risk
9943,383833857.0,9,3,8,6,,coffee#1,6.05,No Risk
9944,383833857.0,9,3,14,9,,starbucks,5.65,No Risk
9945,383833857.0,9,3,23,3,,starbucks,5.8,No Risk
9946,383833857.0,9,4,1,12,,starbucks,5.4,No Risk
9947,383833857.0,9,4,13,10,,starbucks,5.3,No Risk
9948,383833857.0,9,4,14,4,,starbucks,5.25,No Risk
9949,383833857.0,9,4,24,11,,starbucks,7.8,No Risk
9950,383833857.0,9,4,25,8,,starbucks,7.15,No Risk
9951,383833857.0,9,4,28,4,,starbucks,6.0,No Risk
9952,383833857.0,9,4,31,3,,starbucks,6.05,No Risk
9953,383833857.0,9,5,8,4,,starbucks,6.45,No Risk
9954,383833857.0,9,5,9,9,,starbucks,5.4,No Risk
9955,383833857.0,10,0,10,7,,theworks,30.3,No Risk
9956,383833857.0,10,0,13,2,,fatface,103.97,No Risk
9957,383833857.0,10,0,13,3,,topshop,198.5,Medium Risk
9958,383833857.0,10,0,13,11,,blackwell's,13.4,No Risk
9959,383833857.0,10,0,28,8,,blackwell's,29.5,No Risk
9960,383833857.0,11,0,13,2,,blackwell's,18.97,No Risk
9961,383833857.0,11,0,15,5,,matalan,143.47,No Risk
9962,383833857.0,11,0,17,7,,fatface,208.56,Medium Risk
9963,383833857.0,14,0,1,5,,tesco,33.43,No Risk
9964,383833857.0,15,0,17,7,,topshop,225.37,Medium Risk
9965,383833857.0,16,1,9,5,,sainsburylocal,0.02,No Risk
9966,383833857.0,18,2,22,11,,justeat,15.29,No Risk
9967,383833857.0,19,3,12,10,,cooplocal,74.55,No Risk
9968,383833857.0,19,3,30,11,,tesco,74.41,Low Risk
9969,383833857.0,19,4,25,8,,justeat,16.7,No Risk
9970,383833857.0,19,5,11,3,,tesco,55.04,No Risk
9971,383833857.0,19,5,17,6,,tesco,46.28,No Risk
9972,383833857.0,20,2,10,5,,etsy,23.22,No Risk
9973,383833857.0,20,4,3,3,,tesco,94.64,Low Risk
9974,383833857.0,21,4,5,5,,cooplocal,28.41,No Risk
9975,384497904.0,0,0,7,8,,deliveroo,33.68,Low Risk
9976,384497904.0,3,2,11,10,,deliveroo,30.45,No Risk
9977,384497904.0,8,1,22,8,,tesco,41.02,No Risk
9978,384497904.0,8,2,21,6,,tesco,77.92,No Risk
9979,384497904.0,8,5,28,1,,tesco,63.4,No Risk
9980,384497904.0,9,0,9,1,,theworks,17.97,No Risk
9981,384497904.0,9,4,1,12,,gamestation,29.99,No Risk
9982,384497904.0,10,2,1,3,,sportsdirect,9.99,No Risk
9983,384497904.0,10,4,24,11,,tesco,15.52,No Risk
9984,384497904.0,10,6,9,7,,tesco,87.74,No Risk
9985,384497904.0,12,3,13,4,,tesco,25.52,No Risk
9986,384497904.0,12,6,21,5,,tesco,20.93,No Risk
9987,384497904.0,13,4,13,1,,tesco,79.46,No Risk
9988,384497904.0,13,4,22,9,,tesco,79.94,No Risk
9989,384497904.0,18,3,10,8,,tesco,43.41,No Risk
9990,384497904.0,18,3,23,3,,tesco,50.03,No Risk
9991,385685918.0,9,0,31,7,,jdsports,112.98,No Risk
9992,385685918.0,9,3,31,8,,jdsports,67.98,No Risk
9993,385685918.0,9,4,11,8,,revella,187.6,No Risk
9994,385685918.0,9,4,30,6,,jdsports,99.99,No Risk
9995,385685918.0,9,6,8,1,,revella,103.5,No Risk
9996,385685918.0,10,0,27,3,,fatface,113.5,No Risk
9997,385685918.0,10,3,30,11,,jdsports,9.99,No Risk
9998,385685918.0,10,5,1,7,,revella,166.6,No Risk
9999,385685918.0,11,1,28,2,,revella,154.0,No Risk
10000,385685918.0,11,5,15,4,,jdsports,35.0,No Risk
10001,385685918.0,11,6,4,6,,revella,251.3,No Risk
10002,385685918.0,12,5,9,9,,fatface,54.5,No Risk
10003,385685918.0,13,0,27,3,,revella,165.5,No Risk
10004,385685918.0,13,5,1,7,,revella,170.1,No Risk
10005,385685918.0,13,6,8,1,,fatface,79.5,No Risk
10006,385685918.0,13,6,8,1,,revella,62.0,No Risk
10007,385685918.0,14,1,14,11,,fatface,185.5,No Risk
10008,385685918.0,14,1,28,2,,revella,79.5,No Risk
10009,385685918.0,14,6,4,6,,fatface,105.0,No Risk
10010,385685918.0,15,0,23,10,,revella,114.1,No Risk
10011,385685918.0,15,1,14,11,,revella,177.8,No Risk
10012,385685918.0,15,1,28,2,,revella,172.0,No Risk
10013,385685918.0,15,4,11,8,,fatface,177.8,No Risk
10014,385685918.0,16,6,4,6,,revella,86.8,No Risk
10015,385685918.0,17,1,28,2,,revella,60.0,No Risk
10016,385685918.0,17,6,4,6,,fatface,216.3,No Risk
10017,385685918.0,18,6,4,6,,fatface,284.9,No Risk
10018,385685918.0,20,0,2,1,,thecrown,4.9,Low Risk
10019,386277162.0,9,0,15,5,,theworks,24.97,No Risk
10020,386277162.0,9,1,14,11,,blackwell's,4.99,No Risk
10021,386277162.0,9,1,31,1,,reebok,37.98,No Risk
10022,386277162.0,9,2,1,2,,gamestation,149.97,Medium Risk
10023,386277162.0,9,2,31,5,,theworks,9.99,No Risk
10024,386277162.0,9,3,16,3,,brilliantbrushes,21.98,No Risk
10025,386277162.0,9,3,29,6,,topshop,157.0,No Risk
10026,386277162.0,9,4,10,11,,theworks,26.97,No Risk
10027,386277162.0,10,1,15,8,,brilliantbrushes,22.48,No Risk
10028,386277162.0,10,1,28,11,,theworks,26.96,No Risk
10029,386277162.0,10,1,31,10,,reebok,74.98,No Risk
10030,386277162.0,10,6,1,10,,theworks,37.95,No Risk
10031,386277162.0,11,0,3,4,,theworks,36.95,No Risk
10032,386277162.0,11,2,15,11,,theworks,6.99,No Risk
10033,386277162.0,11,3,10,8,,fatface,93.49,No Risk
10034,386277162.0,11,3,31,8,,theworks,14.98,No Risk
10035,386277162.0,11,5,1,7,,fivesensesart,14.99,No Risk
10036,386277162.0,11,6,1,10,,fivesensesart,1.99,Low Risk
10037,386277162.0,12,1,24,10,,matalan,47.49,No Risk
10038,386277162.0,12,2,15,11,,justeat,36.67,No Risk
10039,386277162.0,12,5,29,7,,topshop,59.98,No Risk
10040,386277162.0,13,0,11,9,,topshop,164.97,No Risk
10041,386277162.0,13,1,21,3,,topshop,75.98,No Risk
10042,386277162.0,13,1,31,1,,reebok,74.98,No Risk
10043,386277162.0,14,1,28,2,,blackwell's,23.96,No Risk
10044,386277162.0,15,1,16,5,,matalan,68.49,No Risk
10045,386277162.0,16,0,4,12,,theworks,21.97,Low Risk
10046,386277162.0,16,1,14,2,,topshop,87.99,No Risk
10047,386277162.0,17,1,24,10,,matalan,68.98,No Risk
10048,386729293.0,3,6,5,11,,revella,14.03,No Risk
10049,386729293.0,7,3,20,7,,lloydspharmacy,22.32,No Risk
10050,386729293.0,7,4,17,2,,sainsbury,49.59,No Risk
10051,386729293.0,7,5,8,4,,tesco,53.15,No Risk
10052,386729293.0,8,1,31,10,,tesco,66.13,No Risk
10053,386729293.0,9,5,1,7,,sportsdirect,99.99,No Risk
10054,386729293.0,9,5,2,12,,sportsdirect,99.99,No Risk
10055,386729293.0,10,5,10,6,,fatface,124.6,No Risk
10056,386729293.0,10,6,6,8,,fatface,154.66,No Risk
10057,386729293.0,11,6,5,11,,topshop,293.97,No Risk
10058,386729293.0,11,6,6,8,,matalan,386.36,No Risk
10059,386729293.0,12,6,5,11,,matalan,151.87,No Risk
10060,386729293.0,14,6,30,4,,sportsdirect,50.98,Low Risk
10061,386729293.0,15,6,6,8,,fatface,60.86,No Risk
10062,386729293.0,15,6,7,5,,fatface,0.42,No Risk
10063,386729293.0,16,6,4,6,,sportsdirect,94.98,No Risk
10064,386729293.0,17,0,30,10,,selfridges,1.39,No Risk
10065,386729293.0,17,6,6,8,,topshop,144.19,No Risk
10066,386729293.0,18,4,26,5,,justeat,20.34,No Risk
10067,386729293.0,18,6,5,11,,fatface,132.97,No Risk
10068,386729293.0,20,2,9,8,,matalan,17.08,No Risk
10069,386729293.0,20,3,31,8,,sainsbury,32.94,No Risk
10070,387957305.0,8,1,11,7,,tesco,30.05,No Risk
10071,387957305.0,8,1,25,7,,tesco,44.87,No Risk
10072,387957305.0,8,5,22,4,,tesco,26.67,No Risk
10073,387957305.0,9,0,2,1,,coffee#1,5.35,No Risk
10074,387957305.0,9,2,1,2,,coffee#1,5.5,No Risk
10075,387957305.0,9,2,11,1,,starbucks,6.15,No Risk
10076,387957305.0,9,3,5,1,,coffee#1,7.8,No Risk
10077,387957305.0,9,4,27,1,,coffee#1,6.8,No Risk
10078,387957305.0,11,5,28,1,,matalan,49.49,No Risk
10079,387957305.0,14,5,4,2,,matalan,95.96,No Risk
10080,387957305.0,14,5,4,2,,topshop,55.99,No Risk
10081,387957305.0,14,5,14,10,,tesco,57.78,No Risk
10082,387957305.0,14,5,28,1,,matalan,101.49,No Risk
10083,387957305.0,15,5,4,2,,topshop,136.49,No Risk
10084,387957305.0,16,5,4,2,,matalan,125.47,No Risk
10085,387957305.0,17,6,29,1,,fivesensesart,29.99,No Risk
10086,387957305.0,19,1,24,1,,tesco,55.0,No Risk
10087,387957305.0,19,5,15,7,,tesco,35.13,No Risk
10088,387957305.0,20,0,30,10,,tesco,37.99,Low Risk
10089,388862238.0,6,2,28,6,,deliveroo,19.75,No Risk
10090,388862238.0,9,6,24,9,,fivesensesart,8.49,No Risk
10091,388862238.0,10,5,28,1,,sportsdirect,174.98,High Risk
10092,388862238.0,10,6,3,9,,wool,14.95,No Risk
10093,388862238.0,10,6,25,6,,fivesensesart,15.98,No Risk
10094,388862238.0,12,5,29,4,,fatface,29.61,No Risk
10095,388862238.0,13,6,13,8,,sportsdirect,28.0,No Risk
10096,388862238.0,15,0,13,11,,sainsburylocal,11.45,No Risk
10097,388862238.0,15,0,15,5,,sportsdirect,57.99,No Risk
10098,388862238.0,15,0,23,1,,sportsdirect,28.0,No Risk
10099,388862238.0,15,1,21,3,,fivesensesart,35.97,No Risk
10100,388862238.0,15,2,9,8,,fivesensesart,13.48,No Risk
10101,388862238.0,15,2,24,5,,sportsdirect,31.99,No Risk
10102,388862238.0,15,6,1,1,,theworks,25.97,No Risk
10103,388862238.0,16,0,8,5,,fivesensesart,39.98,No Risk
10104,388862238.0,16,2,2,8,,tesco,38.9,No Risk
10105,388862238.0,16,4,21,7,,tesco,117.39,No Risk
10106,388862238.0,17,0,31,7,,sportsdirect,15.98,No Risk
10107,388862238.0,17,2,1,11,,fatface,48.38,No Risk
10108,388862238.0,18,2,14,6,,fatface,24.0,No Risk
10109,388862238.0,20,2,29,11,,tesco,152.12,Medium Risk
10110,388862238.0,20,3,8,6,,tesco,134.56,No Risk
10111,390747457.0,8,0,13,3,,sainsbury,89.8,No Risk
10112,390747457.0,8,2,15,2,,tesco,38.49,No Risk
10113,390747457.0,8,4,18,8,,sainsbury,66.93,No Risk
10114,390747457.0,9,5,2,12,,brilliantbrushes,19.99,No Risk
10115,390747457.0,10,6,5,3,,fivesensesart,14.99,No Risk
10116,390747457.0,10,6,7,5,,sainsbury,89.02,No Risk
10117,390747457.0,12,5,16,9,,tesco,61.92,No Risk
10118,390747457.0,12,6,1,1,,sainsbury,102.74,No Risk
10119,390747457.0,12,6,26,2,,sainsbury,42.65,No Risk
10120,390747457.0,13,6,3,9,,revella,54.5,No Risk
10121,390747457.0,18,1,4,7,,sainsbury,76.54,No Risk
10122,390747457.0,18,1,8,8,,tesco,30.92,No Risk
10123,390747457.0,18,2,3,5,,sainsbury,41.43,No Risk
10124,390747457.0,18,2,12,7,,sainsbury,56.47,No Risk
10125,390747457.0,19,1,3,1,,thecrown,5.9,No Risk
10126,390747457.0,20,0,9,10,,sainsbury,77.65,No Risk
10127,390747457.0,21,1,1,8,,thecrown,5.0,No Risk
10128,391559884.0,6,3,26,10,,deliveroo,31.01,Low Risk
10129,391559884.0,8,0,27,3,,tesco,180.81,No Risk
10130,391559884.0,8,1,17,10,,tesco,106.03,No Risk
10131,391559884.0,9,0,27,11,,tesco,229.37,No Risk
10132,391559884.0,12,0,15,5,,tesco,132.99,No Risk
10133,391559884.0,16,4,10,3,,tesco,102.44,No Risk
10134,391559884.0,16,6,30,4,,sportsdirect,119.98,No Risk
10135,391559884.0,17,5,4,2,,tesco,260.59,No Risk
10136,391559884.0,17,5,17,6,,tesco,214.48,No Risk
10137,391559884.0,19,1,6,6,,tesco,205.52,No Risk
10138,391688371.0,7,2,19,7,,justeat,25.37,No Risk
10139,391688371.0,8,0,30,10,,tesco,74.07,Low Risk
10140,391688371.0,8,3,23,2,,deliveroo,16.49,No Risk
10141,391688371.0,9,1,9,5,,tesco,60.0,No Risk
10142,391688371.0,9,3,15,6,,fivesensesart,7.51,No Risk
10143,391688371.0,9,4,20,1,,blackwell's,21.97,No Risk
10144,391688371.0,9,4,28,4,,tesco,51.43,No Risk
10145,391688371.0,9,5,22,7,,sportsdirect,63.05,No Risk
10146,391688371.0,10,1,6,6,,tesco,63.78,No Risk
10147,391688371.0,10,2,8,3,,sportsdirect,87.97,No Risk
10148,391688371.0,10,3,19,1,,fatface,98.24,No Risk
10149,391688371.0,10,3,19,1,,topshop,96.37,No Risk
10150,391688371.0,10,5,21,1,,gamestation,59.98,No Risk
10151,391688371.0,10,5,25,2,,tesco,25.1,No Risk
10152,391688371.0,10,6,26,11,,tesco,75.35,No Risk
10153,391688371.0,11,0,24,4,,looselyfitted,51.77,No Risk
10154,391688371.0,11,1,12,9,,tesco,6.28,No Risk
10155,391688371.0,11,2,31,5,,sportsdirect,52.04,No Risk
10156,391688371.0,11,6,7,5,,fatface,22.37,No Risk
10157,391688371.0,12,4,21,7,,fivesensesart,14.99,No Risk
10158,391688371.0,12,4,30,6,,sportsdirect,41.03,No Risk
10159,391688371.0,12,5,26,8,,revella,160.27,No Risk
10160,391688371.0,13,1,28,3,,topshop,141.74,Low Risk
10161,391688371.0,13,6,7,5,,fatface,236.56,No Risk
10162,391688371.0,13,6,26,11,,sportsdirect,22.02,Low Risk
10163,391688371.0,14,5,26,8,,topshop,82.6,No Risk
10164,391688371.0,14,6,9,7,,tesco,48.87,No Risk
10165,392270893.0,3,0,27,3,,fittedstitch,18.45,Low Risk
10166,392270893.0,5,2,4,1,,sainsbury,0.54,Low Risk
10167,392270893.0,7,1,10,1,,fittedstitch,26.33,No Risk
10168,392270893.0,7,4,14,4,,fatface,20.79,No Risk
10169,392270893.0,8,0,16,1,,tesco,124.43,No Risk
10170,392270893.0,9,0,9,1,,cex,129.97,No Risk
10171,392270893.0,9,0,25,9,,tesco,141.44,No Risk
10172,392270893.0,9,0,27,2,,tesco,168.0,No Risk
10173,392270893.0,9,0,28,8,,sportsdirect,44.99,No Risk
10174,392270893.0,10,1,28,11,,amazon,37.12,No Risk
10175,392270893.0,13,0,13,2,,revella,93.38,No Risk
10176,392270893.0,14,0,13,2,,fatface,51.75,No Risk
10177,392270893.0,15,0,9,10,,etsy,7.29,No Risk
10178,392270893.0,16,2,26,7,,tesco,52.0,No Risk
10179,392270893.0,16,3,11,5,,sportsdirect,69.99,No Risk
10180,392270893.0,17,0,2,1,,starbucks,3.6,No Risk
10181,392270893.0,17,2,11,1,,revella,164.25,No Risk
10182,392270893.0,17,4,7,7,,revella,119.0,No Risk
10183,392270893.0,17,4,31,3,,fatface,76.5,No Risk
10184,392270893.0,18,5,15,7,,tesco,126.97,No Risk
10185,392270893.0,19,5,18,11,,tesco,63.61,No Risk
10186,392270893.0,20,0,10,4,,tesco,48.45,No Risk
10187,392270893.0,20,5,18,3,,tesco,50.41,No Risk
10188,392270893.0,20,6,26,2,,sainsburylocal,30.85,No Risk
10189,392270893.0,21,0,2,1,,thecrown,5.3,No Risk
10190,392790315.0,8,2,1,11,,tesco,81.69,Low Risk
10191,392790315.0,9,5,16,9,,tesco,95.01,No Risk
10192,392790315.0,9,6,1,1,,blackwell's,26.97,No Risk
10193,392790315.0,11,3,12,1,,amazon,3.16,No Risk
10194,392790315.0,11,6,1,1,,tesco,120.98,No Risk
10195,392790315.0,12,2,11,1,,theworks,23.97,No Risk
10196,392790315.0,12,6,5,2,,deliveroo,24.89,No Risk
10197,392790315.0,13,3,10,8,,tesco,86.69,No Risk
10198,392790315.0,19,1,2,5,,tesco,83.55,No Risk
10199,395284483.0,3,4,16,6,,justeat,23.9,No Risk
10200,395284483.0,6,6,30,4,,fittedstitch,0.74,Low Risk
10201,395284483.0,8,0,1,5,,coffee#1,7.5,No Risk
10202,395284483.0,8,0,2,1,,coffee#1,5.35,No Risk
10203,395284483.0,8,0,12,6,,coffee#1,6.1,No Risk
10204,395284483.0,8,0,20,2,,coffee#1,5.5,No Risk
10205,395284483.0,8,0,21,8,,starbucks,5.05,No Risk
10206,395284483.0,8,0,22,5,,coffee#1,6.35,No Risk
10207,395284483.0,8,0,24,4,,coffee#1,6.15,No Risk
10208,395284483.0,8,1,10,1,,coffee#1,6.9,No Risk
10209,395284483.0,8,1,20,6,,coffee#1,5.4,No Risk
10210,395284483.0,8,1,23,5,,coffee#1,5.0,No Risk
10211,395284483.0,8,1,26,9,,coffee#1,6.5,No Risk
10212,395284483.0,8,2,11,1,,coffee#1,4.3,No Risk
10213,395284483.0,8,2,15,2,,coffee#1,6.0,No Risk
10214,395284483.0,8,2,24,5,,coffee#1,5.35,No Risk
10215,395284483.0,8,3,5,10,,coffee#1,7.5,No Risk
10216,395284483.0,8,3,6,4,,coffee#1,5.3,No Risk
10217,395284483.0,8,3,7,9,,coffee#1,5.7,No Risk
10218,395284483.0,8,3,11,5,,coffee#1,6.05,No Risk
10219,395284483.0,8,3,18,5,,coffee#1,7.15,No Risk
10220,395284483.0,8,3,24,8,,coffee#1,5.05,No Risk
