Account No,Hour,DayOfWeek,DayOfMonth,MonthOfYear,Third Party Name,Amount,Prediction,Risk Category
248658670.0,13,6,8,1,topshop,170.8,1.0,No Risk
248658670.0,14,4,2,6,matalan,63.0,1.0,No Risk
248658670.0,15,1,17,10,matalan,70.5,1.0,No Risk
248658670.0,15,4,6,1,reebok,22.0,1.0,No Risk
248658670.0,15,6,14,5,sportsdirect,137.98,1.0,No Risk
248658670.0,16,0,2,1,tesco,118.96,1.0,No Risk
248658670.0,16,4,2,6,topshop,262.5,1.0,No Risk
248658670.0,16,5,19,8,topshop,235.2,1.0,No Risk
248658670.0,17,1,21,11,topshop,281.4,1.0,No Risk
248658670.0,17,4,18,8,reebok,59.98,1.0,No Risk
248658670.0,19,2,27,9,tesco,43.0,1.0,No Risk
248658670.0,19,5,12,8,tesco,134.54,1.0,No Risk
250895529.0,2,1,21,2,boots,26.83,1.0,No Risk
250895529.0,2,2,28,6,deliveroo,25.14,-1.0,Low Risk
250895529.0,8,0,10,4,tesco,39.06,1.0,No Risk
250895529.0,8,1,24,10,tesco,75.97,1.0,No Risk
250895529.0,8,2,26,7,tesco,80.96,1.0,No Risk
250895529.0,8,5,16,9,tesco,131.61,1.0,No Risk
250895529.0,9,5,1,4,sportsdirect,63.0,1.0,No Risk
250895529.0,9,6,12,3,fatface,124.5,1.0,No Risk
250895529.0,9,6,12,3,topshop,137.0,1.0,No Risk
250895529.0,10,0,2,10,topshop,166.0,1.0,No Risk
250895529.0,10,0,13,3,fatface,213.0,1.0,No Risk
250895529.0,10,1,1,8,sportsdirect,106.99,1.0,No Risk
250895529.0,10,2,18,1,blackwell's,27.96,1.0,No Risk
250895529.0,10,3,6,7,topshop,42.0,1.0,No Risk
250895529.0,10,3,8,6,blackwell's,17.97,1.0,No Risk
250895529.0,10,5,1,7,blackwell's,30.96,1.0,No Risk
250895529.0,10,5,7,1,theworks,59.91,1.0,No Risk
250895529.0,11,0,2,10,matalan,40.0,1.0,No Risk
250895529.0,11,0,13,3,fatface,131.5,1.0,No Risk
250895529.0,11,1,7,2,theworks,57.92,1.0,No Risk
250895529.0,12,0,29,5,tesco,77.51,1.0,No Risk
250895529.0,12,1,7,11,sportsdirect,179.97,1.0,No Risk
250895529.0,12,1,24,1,fatface,143.0,1.0,No Risk
250895529.0,12,3,16,2,fatface,216.0,1.0,No Risk
250895529.0,12,5,11,3,theworks,26.97,1.0,No Risk
250895529.0,13,3,8,6,tesco,147.51,1.0,No Risk
250895529.0,13,4,5,5,fatface,134.5,1.0,No Risk
250895529.0,13,5,21,1,sportsdirect,99.97,1.0,No Risk
250895529.0,13,6,5,3,sportsdirect,105.99,1.0,No Risk
250895529.0,13,6,10,9,sportsdirect,99.99,1.0,No Risk
250895529.0,13,6,25,6,tesco,100.87,1.0,No Risk
250895529.0,14,6,9,7,tesco,39.62,1.0,No Risk
250895529.0,18,0,2,10,topshop,88.5,1.0,No Risk
250895529.0,18,3,16,2,revella,82.5,1.0,No Risk
250957494.0,8,0,5,6,tesco,68.55,1.0,No Risk
250957494.0,9,1,31,10,sportsdirect,37.99,1.0,No Risk
250957494.0,9,2,2,8,fatface,83.98,1.0,No Risk
250957494.0,9,2,25,10,tesco,141.9,1.0,No Risk
250957494.0,9,5,4,3,tesco,110.34,1.0,No Risk
250957494.0,10,6,30,4,theworks,27.96,1.0,No Risk
250957494.0,11,2,2,8,topshop,78.97,1.0,No Risk
250957494.0,11,4,30,6,fivesensesart,55.97,1.0,No Risk
250957494.0,12,4,31,3,sportsdirect,66.99,1.0,No Risk
250957494.0,13,2,2,8,fatface,153.0,1.0,No Risk
250957494.0,13,4,30,6,sportsdirect,115.97,1.0,No Risk
250957494.0,13,4,31,3,sportsdirect,49.99,1.0,No Risk
250957494.0,14,0,31,7,sportsdirect,84.99,1.0,No Risk
250957494.0,14,5,18,3,tesco,130.75,1.0,No Risk
250957494.0,14,6,25,6,tesco,148.49,1.0,No Risk
250957494.0,16,0,1,5,fatface,121.48,1.0,No Risk
250957494.0,16,4,31,3,sportsdirect,31.99,1.0,No Risk
250957494.0,18,2,2,8,revella,115.5,1.0,No Risk
252419513.0,4,4,1,12,deliveroo,34.99,1.0,No Risk
252419513.0,8,0,4,12,tesco,13.86,1.0,No Risk
252419513.0,8,1,21,3,tesco,98.47,1.0,No Risk
252419513.0,8,2,31,5,tesco,84.23,1.0,No Risk
252419513.0,9,4,13,1,sportsdirect,12.99,1.0,No Risk
252419513.0,10,6,2,7,tesco,51.41,1.0,No Risk
252419513.0,10,6,30,4,tesco,108.03,1.0,No Risk
252419513.0,11,2,25,1,tesco,138.31,1.0,No Risk
252419513.0,12,1,8,8,tesco,44.03,1.0,No Risk
252419513.0,12,4,23,6,deliveroo,17.69,1.0,No Risk
252419513.0,13,0,11,9,tesco,50.81,1.0,No Risk
252419513.0,13,5,1,4,tesco,146.25,1.0,No Risk
252419513.0,13,5,8,7,tesco,107.85,1.0,No Risk
252419513.0,14,2,27,9,tesco,19.51,1.0,No Risk
252419513.0,19,4,11,8,tesco,90.09,1.0,No Risk
252419513.0,19,4,13,10,tesco,113.24,1.0,No Risk
252701364.0,8,0,4,12,tesco,42.64,1.0,No Risk
252701364.0,10,6,12,11,tesco,39.94,1.0,No Risk
252701364.0,11,6,22,1,tesco,79.7,1.0,No Risk
252701364.0,12,5,27,5,tesco,11.14,1.0,No Risk
252701364.0,12,6,7,5,tesco,40.55,1.0,No Risk
252701364.0,13,5,30,9,tesco,32.16,1.0,No Risk
252701364.0,13,6,4,6,tesco,14.31,1.0,No Risk
252701364.0,13,6,11,6,tesco,19.73,1.0,No Risk
252701364.0,13,6,23,4,tesco,28.41,1.0,No Risk
252701364.0,14,5,28,1,reebok,166.98,1.0,No Risk
252701364.0,17,2,4,10,tesco,33.95,1.0,No Risk
252701364.0,18,0,3,7,tesco,52.39,1.0,No Risk
252701364.0,18,0,27,3,tesco,53.07,1.0,No Risk
252701364.0,18,1,16,5,tesco,46.97,1.0,No Risk
252701364.0,18,2,11,10,tesco,43.34,1.0,No Risk
252701364.0,18,2,12,4,tesco,19.49,1.0,No Risk
252701364.0,18,3,22,6,tesco,35.67,1.0,No Risk
252701364.0,19,1,27,6,tesco,22.99,1.0,No Risk
252701364.0,19,4,14,4,tesco,16.12,1.0,No Risk
252701364.0,20,2,1,3,tesco,94.22,-1.0,Low Risk
252760664.0,0,1,17,10,lloydspharmacy,78.49,1.0,No Risk
252760664.0,0,1,29,8,matalan,5.55,1.0,No Risk
252760664.0,1,1,19,9,topshop,3.03,1.0,No Risk
252760664.0,2,4,10,11,etsy,10.07,1.0,No Risk
252760664.0,3,0,2,10,amazon,23.32,1.0,No Risk
252760664.0,3,1,11,7,revella,31.84,1.0,No Risk
252760664.0,3,5,15,7,revella,10.74,1.0,No Risk
252760664.0,4,0,25,9,matalan,7.03,1.0,No Risk
252760664.0,4,2,20,9,tesco,12.11,1.0,No Risk
252760664.0,4,3,2,11,topshop,21.33,1.0,No Risk
252760664.0,4,3,21,9,sainsbury,51.82,1.0,No Risk
252760664.0,4,4,1,12,fatface,9.58,1.0,No Risk
252760664.0,4,4,13,10,lloydspharmacy,12.57,1.0,No Risk
252760664.0,4,4,17,11,topshop,36.77,1.0,No Risk
252760664.0,4,5,12,8,matalan,27.38,1.0,No Risk
252760664.0,4,6,2,7,sainsbury,1.17,-1.0,Low Risk
252760664.0,5,3,17,8,selfridges,26.81,1.0,No Risk
252760664.0,5,3,30,11,amazon,6.96,1.0,No Risk
252760664.0,5,5,4,11,cooplocal,26.11,1.0,No Risk
252760664.0,5,5,19,8,selfridges,5.32,1.0,No Risk
252760664.0,6,0,28,8,etsy,42.37,1.0,No Risk
252760664.0,6,2,4,10,boots,22.92,1.0,No Risk
252760664.0,6,2,11,10,sainsbury,34.04,1.0,No Risk
252760664.0,6,6,15,10,fatface,42.46,1.0,No Risk
252760664.0,6,6,29,10,fittedstitch,8.95,1.0,No Risk
252760664.0,7,1,8,8,selfridges,25.39,1.0,No Risk
252760664.0,7,3,16,11,amazon,4.36,1.0,No Risk
252760664.0,7,5,14,10,amazon,69.74,1.0,No Risk
252760664.0,8,0,21,8,tesco,63.49,1.0,No Risk
252760664.0,8,0,30,10,tesco,56.06,1.0,No Risk
252760664.0,8,1,11,7,tesco,40.96,1.0,No Risk
252760664.0,9,1,28,11,sportsdirect,207.82,-1.0,High Risk
252760664.0,10,0,3,7,matalan,84.0,1.0,No Risk
252760664.0,10,0,27,11,tesco,93.53,1.0,No Risk
252760664.0,11,0,16,1,gamestation,29.99,1.0,No Risk
252760664.0,12,0,3,7,topshop,58.8,1.0,No Risk
252760664.0,12,1,14,2,sportsdirect,41.98,1.0,No Risk
252760664.0,12,1,14,3,reebok,39.98,1.0,No Risk
252760664.0,15,0,13,2,gamestation,79.98,1.0,No Risk
252760664.0,16,1,25,7,topshop,3.49,1.0,No Risk
252760664.0,16,2,15,11,sainsburylocal,22.09,1.0,No Risk
252760664.0,16,2,18,10,cooplocal,21.17,1.0,No Risk
252760664.0,16,4,14,7,tesco,73.29,1.0,No Risk
252760664.0,16,4,21,4,gamestation,79.98,1.0,No Risk
252760664.0,16,4,22,9,amazon,47.06,1.0,No Risk
252760664.0,16,4,27,1,gamestation,149.97,-1.0,Medium Risk
252760664.0,16,5,18,11,tesco,101.67,1.0,No Risk
252760664.0,16,5,25,2,gamestation,129.97,1.0,No Risk
252760664.0,16,6,2,7,sportsdirect,195.16,-1.0,High Risk
252760664.0,16,6,7,5,sportsdirect,72.98,1.0,No Risk
252760664.0,17,3,22,6,fatface,24.8,1.0,No Risk
252760664.0,17,3,27,7,tesco,26.29,1.0,No Risk
252760664.0,17,4,6,1,gamestation,109.97,1.0,No Risk
252760664.0,17,4,10,3,gamestation,69.98,1.0,No Risk
252760664.0,17,4,24,11,sainsburylocal,1.98,1.0,No Risk
252760664.0,18,3,31,8,revella,146.3,1.0,No Risk
252760664.0,19,2,7,6,tesco,106.61,1.0,No Risk
252760664.0,19,2,11,1,tesco,79.71,1.0,No Risk
252760664.0,19,5,18,3,tesco,49.7,1.0,No Risk
252760664.0,19,5,26,8,topshop,14.07,1.0,No Risk
252760664.0,20,1,7,2,etsy,6.15,1.0,No Risk
252760664.0,20,2,1,2,tesco,92.77,1.0,No Risk
252760664.0,20,2,22,3,tesco,100.2,1.0,No Risk
252760664.0,20,5,2,12,tesco,98.29,-1.0,Low Risk
252760664.0,20,6,24,9,looselyfitted,13.11,1.0,No Risk
252964502.0,2,1,28,3,justeat,29.78,1.0,No Risk
252964502.0,5,1,31,10,deliveroo,28.39,1.0,No Risk
252964502.0,12,0,16,1,topshop,26.25,1.0,No Risk
252964502.0,17,0,16,1,revella,46.5,1.0,No Risk
252964502.0,18,3,2,11,sainsbury,28.91,1.0,No Risk
254018059.0,8,0,2,1,tesco,82.53,-1.0,Low Risk
254018059.0,8,0,20,2,tesco,61.94,1.0,No Risk
254018059.0,9,4,31,3,theworks,37.95,1.0,No Risk
254018059.0,10,1,31,1,sportsdirect,79.99,1.0,No Risk
254018059.0,10,5,1,7,sportsdirect,25.0,1.0,No Risk
254018059.0,10,6,1,1,blackwell's,9.99,1.0,No Risk
254018059.0,12,2,4,10,justeat,38.59,1.0,No Risk
254018059.0,13,4,30,6,fivesensesart,1.5,1.0,No Risk
254853117.0,1,0,24,4,fatface,17.55,1.0,No Risk
254853117.0,6,1,28,11,justeat,22.05,1.0,No Risk
254853117.0,6,5,2,9,matalan,30.24,1.0,No Risk
254853117.0,7,3,15,6,deliveroo,27.2,1.0,No Risk
254853117.0,8,5,13,5,tesco,152.5,1.0,No Risk
254853117.0,9,0,24,4,sportsdirect,32.02,1.0,No Risk
254853117.0,9,0,30,10,tesco,208.15,1.0,No Risk
254853117.0,9,1,6,6,tesco,299.54,1.0,No Risk
254853117.0,9,1,14,3,sportsdirect,157.15,1.0,No Risk
254853117.0,9,1,24,1,tesco,109.96,1.0,No Risk
254853117.0,9,2,8,2,theworks,4.99,1.0,No Risk
254853117.0,9,2,12,7,amazon,1.46,1.0,No Risk
254853117.0,9,5,12,8,blackwell's,24.98,1.0,No Risk
254853117.0,9,5,30,9,topshop,3.97,1.0,No Risk
254853117.0,10,0,3,7,sportsdirect,120.09,1.0,No Risk
254853117.0,10,0,13,11,sportsdirect,54.04,1.0,No Risk
254853117.0,10,1,8,8,matalan,142.8,1.0,No Risk
254853117.0,10,2,16,8,topshop,11.47,1.0,No Risk
254853117.0,10,4,4,8,theworks,15.99,1.0,No Risk
254853117.0,10,4,24,3,revella,179.2,1.0,No Risk
254853117.0,10,4,28,4,sainsbury,22.24,1.0,No Risk
254853117.0,10,5,4,11,cooplocal,81.48,1.0,No Risk
254853117.0,10,6,5,3,topshop,140.0,1.0,No Risk
254853117.0,10,6,10,9,blackwell's,10.99,1.0,No Risk
254853117.0,10,6,15,10,lloydspharmacy,5.37,1.0,No Risk
254853117.0,11,1,11,7,blackwell's,24.99,1.0,No Risk
254853117.0,11,1,21,2,topshop,213.5,1.0,No Risk
254853117.0,11,6,29,10,sportsdirect,82.06,1.0,No Risk
254853117.0,12,0,5,6,sportsdirect,77.07,1.0,No Risk
254853117.0,12,0,27,11,blackwell's,10.99,1.0,No Risk
254853117.0,12,1,16,5,topshop,42.0,1.0,No Risk
254853117.0,12,3,5,1,theworks,23.97,1.0,No Risk
254853117.0,12,5,11,2,blackwell's,16.99,1.0,No Risk
254853117.0,13,4,14,7,tesco,112.66,1.0,No Risk
254853117.0,13,4,18,8,tesco,193.83,1.0,No Risk
254853117.0,13,4,24,3,topshop,291.2,1.0,No Risk
254853117.0,13,6,3,9,sportsdirect,82.06,1.0,No Risk
254853117.0,13,6,8,10,boots,54.41,1.0,No Risk
254853117.0,13,6,26,2,tesco,284.32,-1.0,High Risk
254853117.0,14,5,22,4,theworks,28.99,1.0,No Risk
254853117.0,15,5,2,12,matalan,263.2,1.0,No Risk
254853117.0,15,6,5,3,topshop,177.1,1.0,No Risk
254853117.0,15,6,22,10,revella,8.77,1.0,No Risk
254853117.0,17,5,1,4,amazon,4.73,1.0,No Risk
255814263.0,3,6,23,7,looselyfitted,8.05,1.0,No Risk
255814263.0,4,2,14,6,amazon,14.78,1.0,No Risk
255814263.0,5,1,3,10,justeat,36.5,1.0,No Risk
255814263.0,8,4,18,8,tesco,96.9,1.0,No Risk
255814263.0,9,3,15,6,tesco,74.15,1.0,No Risk
255814263.0,9,5,25,2,fivesensesart,29.99,1.0,No Risk
255814263.0,9,6,26,2,blackwell's,51.92,1.0,No Risk
255814263.0,11,5,7,10,selfridges,31.49,1.0,No Risk
255814263.0,11,6,10,9,sportsdirect,28.0,1.0,No Risk
255814263.0,11,6,26,3,tesco,128.98,1.0,No Risk
255814263.0,12,5,7,10,fatface,121.48,1.0,No Risk
255814263.0,14,5,7,10,fittedstitch,185.47,1.0,No Risk
255814263.0,14,6,3,9,tesco,91.65,1.0,No Risk
255814263.0,17,1,3,10,blackwell's,21.96,1.0,No Risk
255814263.0,17,2,11,1,blackwell's,45.94,1.0,No Risk
255814263.0,17,3,2,2,blackwell's,27.96,1.0,No Risk
255814263.0,17,3,12,10,fivesensesart,1.99,1.0,No Risk
255814263.0,17,4,2,6,fivesensesart,16.98,1.0,No Risk
255814263.0,17,4,26,5,blackwell's,57.91,1.0,No Risk
255814263.0,17,4,28,7,sportsdirect,25.0,1.0,No Risk
255814263.0,18,0,17,7,hobbylobby,49.99,1.0,No Risk
255814263.0,18,0,27,2,tesco,138.11,-1.0,Medium Risk
255814263.0,18,0,30,1,selfridges,65.0,-1.0,Low Risk
255814263.0,18,3,7,9,selfridges,123.48,1.0,No Risk
255814263.0,18,4,19,5,fittedstitch,114.98,1.0,No Risk
255814263.0,18,4,27,10,hobbylobby,41.48,1.0,No Risk
255814263.0,19,4,20,1,sainsburylocal,8.12,1.0,No Risk
255814263.0,19,4,20,10,justeat,26.48,1.0,No Risk
256002321.0,2,0,13,11,justeat,14.1,1.0,No Risk
256002321.0,3,1,28,11,looselyfitted,14.36,1.0,No Risk
256002321.0,3,3,5,10,justeat,24.15,1.0,No Risk
256002321.0,3,5,5,8,deliveroo,21.89,1.0,No Risk
256002321.0,4,0,20,11,deliveroo,21.24,1.0,No Risk
256002321.0,4,2,2,8,deliveroo,11.74,1.0,No Risk
256002321.0,4,2,23,8,justeat,13.78,1.0,No Risk
256002321.0,4,2,27,9,deliveroo,15.75,1.0,No Risk
256002321.0,4,2,30,8,justeat,11.94,1.0,No Risk
256002321.0,4,3,7,9,deliveroo,21.03,1.0,No Risk
256002321.0,4,3,21,9,fatface,6.89,1.0,No Risk
256002321.0,4,5,2,9,deliveroo,15.24,1.0,No Risk
256002321.0,4,5,2,12,justeat,23.85,1.0,No Risk
256002321.0,4,5,29,7,cooplocal,13.43,1.0,No Risk
256002321.0,5,0,20,11,sainsburylocal,0.52,1.0,No Risk
256002321.0,5,0,21,8,justeat,13.75,1.0,No Risk
256002321.0,5,0,27,11,justeat,23.2,1.0,No Risk
256002321.0,5,6,1,10,deliveroo,13.24,1.0,No Risk
256002321.0,5,6,16,7,justeat,9.98,1.0,No Risk
256002321.0,6,0,24,7,justeat,8.24,1.0,No Risk
256002321.0,6,1,1,8,justeat,16.24,1.0,No Risk
256002321.0,6,1,17,10,deliveroo,19.93,1.0,No Risk
256002321.0,6,1,22,8,justeat,15.65,1.0,No Risk
256002321.0,6,1,26,9,deliveroo,15.93,1.0,No Risk
256002321.0,6,1,29,8,selfridges,47.89,1.0,No Risk
256002321.0,6,2,1,11,fittedstitch,15.03,1.0,No Risk
256002321.0,6,2,16,8,deliveroo,17.99,1.0,No Risk
256002321.0,6,2,20,9,deliveroo,25.15,1.0,No Risk
256002321.0,6,3,16,11,deliveroo,11.23,1.0,No Risk
256002321.0,6,4,1,9,justeat,23.48,1.0,No Risk
256002321.0,6,6,27,8,selfridges,21.43,1.0,No Risk
256002321.0,6,6,30,7,deliveroo,16.65,1.0,No Risk
256002321.0,7,0,30,10,matalan,8.31,1.0,No Risk
256002321.0,7,1,24,10,lloydspharmacy,9.67,1.0,No Risk
256002321.0,7,5,2,9,amazon,54.77,1.0,No Risk
256002321.0,7,6,16,7,amazon,38.18,1.0,No Risk
256002321.0,7,6,25,6,fittedstitch,26.82,1.0,No Risk
256002321.0,8,2,18,1,tesco,58.57,1.0,No Risk
256002321.0,8,3,13,7,deliveroo,19.19,1.0,No Risk
256002321.0,8,3,24,8,revella,9.84,1.0,No Risk
256002321.0,8,4,14,4,tesco,83.44,1.0,No Risk
256002321.0,9,0,6,3,tesco,109.06,1.0,No Risk
256002321.0,9,0,20,3,tesco,19.94,1.0,No Risk
256002321.0,9,1,6,6,fatface,96.6,1.0,No Risk
256002321.0,9,1,8,8,justeat,13.24,1.0,No Risk
256002321.0,10,0,11,9,topshop,109.87,1.0,No Risk
256002321.0,10,0,13,3,tesco,37.31,1.0,No Risk
256002321.0,10,0,23,1,tesco,20.04,1.0,No Risk
256002321.0,10,0,24,4,tesco,20.99,1.0,No Risk
256002321.0,10,1,15,8,fatface,55.3,1.0,No Risk
256002321.0,10,1,23,5,fivesensesart,6.01,1.0,No Risk
256002321.0,10,1,31,1,sportsdirect,50.98,-1.0,Low Risk
256002321.0,11,1,6,6,revella,186.17000000000002,1.0,No Risk
256002321.0,11,1,15,8,matalan,51.06,1.0,No Risk
256002321.0,11,1,27,6,amazon,1.67,1.0,No Risk
256002321.0,12,0,6,11,justeat,13.03,1.0,No Risk
256002321.0,12,0,21,8,sportsdirect,109.77,1.0,No Risk
256002321.0,12,1,6,6,fatface,123.87,1.0,No Risk
256002321.0,12,1,24,10,deliveroo,11.29,1.0,No Risk
256002321.0,13,0,6,11,sportsdirect,99.25,1.0,No Risk
256002321.0,13,0,13,3,jdsports,199.98,-1.0,High Risk
256002321.0,13,0,28,8,justeat,18.4,1.0,No Risk
256002321.0,13,1,15,8,matalan,35.0,1.0,No Risk
256002321.0,14,0,11,9,topshop,131.6,1.0,No Risk
256002321.0,14,0,13,3,fivesensesart,29.98,1.0,No Risk
256002321.0,14,0,25,9,topshop,128.79,1.0,No Risk
256002321.0,14,1,5,9,blackwell's,39.05,1.0,No Risk
256002321.0,14,1,20,6,amazon,19.83,1.0,No Risk
256002321.0,15,1,6,6,fatface,180.6,1.0,No Risk
256002321.0,15,1,6,6,topshop,110.6,1.0,No Risk
256002321.0,15,1,15,8,looselyfitted,131.59,1.0,No Risk
256002321.0,15,1,18,4,matalan,73.1,1.0,No Risk
256002321.0,15,1,19,9,revella,43.49,1.0,No Risk
256002321.0,16,0,25,9,fatface,151.9,1.0,No Risk
256002321.0,17,0,14,8,boots,45.53,1.0,No Risk
256002321.0,17,2,8,11,justeat,19.44,1.0,No Risk
256002321.0,17,2,15,2,tesco,31.1,1.0,No Risk
256002321.0,17,4,8,9,tesco,13.29,1.0,No Risk
256002321.0,17,5,8,4,justeat,19.19,1.0,No Risk
256002321.0,17,5,11,3,revella,63.36,1.0,No Risk
256002321.0,17,5,25,11,justeat,10.49,1.0,No Risk
256002321.0,17,6,18,6,topshop,16.26,1.0,No Risk
256002321.0,17,6,27,8,deliveroo,14.59,1.0,No Risk
256002321.0,18,0,16,10,selfridges,1.75,1.0,No Risk
256002321.0,18,0,25,9,matalan,156.79,1.0,No Risk
256002321.0,18,0,25,9,topshop,97.94,1.0,No Risk
256002321.0,18,2,11,10,deliveroo,20.93,1.0,No Risk
256002321.0,18,2,12,7,looselyfitted,19.88,1.0,No Risk
256002321.0,18,3,12,1,matalan,63.36,1.0,No Risk
256002321.0,18,3,13,4,topshop,3.74,1.0,No Risk
256002321.0,18,3,31,8,topshop,8.68,1.0,No Risk
256002321.0,18,4,10,11,fatface,37.79,1.0,No Risk
256002321.0,18,4,10,11,topshop,77.0,1.0,No Risk
256002321.0,18,5,18,11,hobbylobby,33.06,1.0,No Risk
256002321.0,19,0,30,1,tesco,76.02,-1.0,Low Risk
256002321.0,19,2,11,10,sainsburylocal,1.37,1.0,No Risk
256002321.0,19,2,25,10,deliveroo,16.23,1.0,No Risk
256002321.0,19,3,16,11,lloydspharmacy,3.04,1.0,No Risk
256002321.0,19,6,17,9,deliveroo,15.75,1.0,No Risk
256002321.0,20,3,22,6,cooplocal,47.7,1.0,No Risk
256002321.0,20,5,8,7,cooplocal,3.58,1.0,No Risk
256002321.0,21,3,6,7,justeat,11.69,1.0,No Risk
256002321.0,21,6,17,9,topshop,52.17,-1.0,Low Risk
256045540.0,5,3,2,3,justeat,44.6,1.0,No Risk
256045540.0,6,2,12,4,justeat,38.2,1.0,No Risk
256045540.0,9,6,1,1,blackwell's,31.95,1.0,No Risk
256045540.0,16,0,5,6,sainsbury,27.77,1.0,No Risk
256045540.0,16,0,19,6,tesco,45.49,1.0,No Risk
256045540.0,16,0,27,2,tesco,102.9,1.0,No Risk
256045540.0,16,1,14,3,sainsbury,58.55,1.0,No Risk
256045540.0,16,4,4,8,tesco,42.26,1.0,No Risk
256045540.0,17,0,4,9,sainsbury,14.17,1.0,No Risk
256045540.0,17,1,2,5,sainsbury,74.78,1.0,No Risk
256045540.0,17,2,25,10,sainsbury,58.44,1.0,No Risk
256045540.0,17,4,10,2,sainsbury,143.7,1.0,No Risk
256045540.0,17,4,13,1,topshop,158.5,1.0,No Risk
256045540.0,17,4,14,7,sainsbury,43.16,1.0,No Risk
256045540.0,17,4,27,1,sainsbury,50.03,1.0,No Risk
256045540.0,18,1,23,5,sainsbury,34.16,1.0,No Risk
256045540.0,18,2,22,11,sainsbury,11.82,1.0,No Risk
256045540.0,18,4,13,1,matalan,122.0,1.0,No Risk
256045540.0,18,5,1,4,sainsbury,126.94,1.0,No Risk
257633312.0,9,3,30,11,fivesensesart,49.99,1.0,No Risk
257633312.0,9,5,30,9,hobbylobby,14.97,1.0,No Risk
257633312.0,10,1,28,2,reebok,5.99,1.0,No Risk
257633312.0,10,4,13,1,gamestation,149.97,1.0,No Risk
257633312.0,10,5,1,7,looselyfitted,112.5,1.0,No Risk
257633312.0,11,1,31,1,theworks,6.99,1.0,No Risk
257633312.0,11,2,31,5,theworks,5.99,1.0,No Risk
257633312.0,11,3,31,8,gamestation,149.97,1.0,No Risk
257633312.0,11,4,30,6,theworks,28.96,1.0,No Risk
257633312.0,11,5,1,7,looselyfitted,77.0,1.0,No Risk
257633312.0,11,5,6,5,tesco,38.06,1.0,No Risk
257633312.0,11,6,12,3,tesco,75.55,1.0,No Risk
257633312.0,12,1,31,1,gamestation,119.97,1.0,No Risk
257633312.0,12,6,30,4,sportsdirect,86.98,1.0,No Risk
257633312.0,13,5,1,7,matalan,52.0,1.0,No Risk
257633312.0,13,6,1,10,looselyfitted,64.5,1.0,No Risk
257633312.0,18,5,23,9,justeat,33.0,1.0,No Risk
258201793.0,4,4,31,3,justeat,38.45,-1.0,Medium Risk
258201793.0,8,5,11,3,tesco,176.36,1.0,No Risk
258201793.0,9,1,28,2,sportsdirect,63.98,1.0,No Risk
258201793.0,9,2,3,5,revella,128.8,1.0,No Risk
258201793.0,9,4,13,1,gamestation,109.97,1.0,No Risk
258201793.0,9,4,31,3,sportsdirect,25.98,1.0,No Risk
258201793.0,10,2,18,1,sportsdirect,127.98,1.0,No Risk
258201793.0,11,0,23,1,fatface,240.8,1.0,No Risk
258201793.0,11,2,3,5,fittedstitch,173.6,1.0,No Risk
258201793.0,11,2,3,5,selfridges,194.6,1.0,No Risk
258201793.0,11,3,31,8,sportsdirect,28.0,1.0,No Risk
258201793.0,11,6,22,1,sportsdirect,49.99,1.0,No Risk
258201793.0,12,2,3,5,fittedstitch,179.9,1.0,No Risk
258201793.0,13,3,5,10,selfridges,184.12,1.0,No Risk
258201793.0,14,5,13,5,tesco,142.69,1.0,No Risk
258201793.0,17,0,23,1,selfridges,216.3,1.0,No Risk
258201793.0,17,6,3,12,matalan,136.12,1.0,No Risk
258201793.0,18,3,5,10,selfridges,175.5,1.0,No Risk
258201793.0,18,6,12,3,justeat,39.39,-1.0,Medium Risk
259015404.0,2,2,18,10,deliveroo,25.49,1.0,No Risk
259015404.0,2,3,8,6,deliveroo,33.39,1.0,No Risk
259015404.0,2,4,24,11,justeat,35.84,1.0,No Risk
259015404.0,2,5,2,9,justeat,36.94,1.0,No Risk
259015404.0,2,5,23,9,deliveroo,24.02,1.0,No Risk
259015404.0,3,0,12,6,justeat,43.15,1.0,No Risk
259015404.0,3,0,26,6,justeat,29.09,1.0,No Risk
259015404.0,3,1,18,7,justeat,34.68,1.0,No Risk
259015404.0,3,2,3,5,deliveroo,38.49,1.0,No Risk
259015404.0,3,2,14,6,justeat,36.64,1.0,No Risk
259015404.0,3,2,15,2,deliveroo,32.22,1.0,No Risk
259015404.0,3,3,7,9,justeat,29.01,1.0,No Risk
259015404.0,3,5,2,9,sainsbury,35.44,1.0,No Risk
259015404.0,4,0,11,9,deliveroo,22.49,1.0,No Risk
259015404.0,4,1,3,10,justeat,33.85,1.0,No Risk
259015404.0,4,1,22,8,justeat,31.86,1.0,No Risk
259015404.0,4,2,21,6,deliveroo,34.98,1.0,No Risk
259015404.0,4,2,31,5,deliveroo,29.42,1.0,No Risk
259015404.0,4,3,27,7,justeat,36.29,1.0,No Risk
259015404.0,4,3,28,9,deliveroo,33.42,1.0,No Risk
259015404.0,4,4,6,10,deliveroo,38.25,1.0,No Risk
259015404.0,4,6,17,9,deliveroo,19.53,1.0,No Risk
259015404.0,5,0,9,10,deliveroo,26.88,1.0,No Risk
259015404.0,5,1,18,4,cooplocal,5.28,1.0,No Risk
259015404.0,5,2,22,11,amazon,1.9,1.0,No Risk
259015404.0,5,3,3,8,deliveroo,29.87,1.0,No Risk
259015404.0,5,3,20,7,deliveroo,42.19,1.0,No Risk
