,Account No,Hour,DayOfWeek,DayOfMonth,MonthOfYear,Third Party Account No,Third Party Name,Amount,Risk Category
79471,846550094.0,23,6,30,4,,puregym,18.99,No Risk
199398,331684336.0,0,2,1,11,,halifax,990.0,No Risk
209561,471897866.0,10,5,11,11,,selfridges,24.47,No Risk
84516,224112146.0,16,2,10,5,,tesco,58.99,No Risk
206884,766812921.0,10,0,6,11,,tesco,161.61,No Risk
20974,152616936.0,10,1,31,1,,sportsdirect,59.98,No Risk
2975,588565416.0,0,6,1,1,,puregym,18.99,No Risk
38498,520239952.0,23,0,27,2,385685918.0,,2500.0,No Risk
63419,799286313.0,9,0,3,4,,sportsdirect,99.99,No Risk
83429,586315521.0,4,0,8,5,,fittedstitch,8.36,No Risk
130234,975345315.0,18,1,25,7,,tesco,63.1,No Risk
24120,668175891.0,23,1,31,1,,puregym,18.99,No Risk
40941,425964226.0,23,1,28,2,,grandunionbjj,100.0,No Risk
110046,248658670.0,12,6,25,6,,tesco,94.84,No Risk
214761,266777719.0,19,0,20,11,,tesco,145.84,No Risk
5086,246753533.0,11,6,1,1,,starbucks,3.5,No Risk
183000,930271460.0,20,1,3,10,,tesco,58.37,No Risk
130639,425964226.0,17,2,26,7,,theworks,21.97,No Risk
95260,208381936.0,23,2,31,5,,squareonix,12.99,No Risk
2475,956717493.0,0,6,1,1,,disney,7.99,No Risk
67158,719742742.0,11,2,12,4,,fatface,150.49,No Risk
140102,954263768.0,13,3,3,8,,tesco,30.7,No Risk
211142,853907490.0,6,1,14,11,,deliveroo,12.2,No Risk
215153,829914501.0,16,1,21,11,,topshop,112.67,No Risk
105541,192202372.0,16,3,15,6,,wool,87.89,No Risk
181027,441274121.0,5,6,1,10,,amazon,26.04,No Risk
103895,214339619.0,14,6,11,6,,revella,130.99,No Risk
108120,179173981.0,21,1,20,6,,etsy,62.82,Medium Risk
26313,197865285.0,8,2,1,2,,starbucks,5.5,No Risk
7679,737645298.0,11,3,5,1,,fivesensesart,64.98,No Risk
88972,679911053.0,12,6,21,5,,matalan,41.97,No Risk
30400,117308635.0,15,2,8,2,,sportsdirect,163.32,Low Risk
24864,697140785.0,23,1,31,1,,puregym,18.99,No Risk
25858,952921898.0,23,1,31,1,,netflix,15.99,No Risk
11056,856461967.0,14,2,11,1,,topshop,174.27,Medium Risk
44190,923322792.0,23,1,28,2,,blizzard,14.99,No Risk
130506,287480331.0,10,2,26,7,,starbucks,6.5,No Risk
98910,163470640.0,16,3,1,6,,tesco,79.83,No Risk
166261,647472692.0,9,1,12,9,,sportsdirect,127.24,No Risk
64745,936813994.0,14,3,6,4,,revella,43.49,No Risk
190825,639409800.0,9,2,18,10,,tesco,132.09,No Risk
174518,905860285.0,4,4,29,9,,cooplocal,5.59,No Risk
89550,668692488.0,19,0,22,5,,tesco,117.76,No Risk
227607,454356905.0,8,0,4,12,,looselyfitted,27.39,Low Risk
227585,587225252.0,7,0,4,12,,deliveroo,43.42,No Risk
73610,524425303.0,9,5,29,4,,tesco,87.71,No Risk
113132,994214354.0,20,4,30,6,,tesco,30.32,No Risk
209486,769311479.0,9,5,11,11,,amazon,8.65,No Risk
48250,904154012.0,14,3,9,3,,theworks,4.99,No Risk
124551,441274121.0,9,3,13,7,,coffee#1,6.8,No Risk
114913,655730067.0,23,4,30,6,,amazon,7.99,No Risk
91028,203466392.0,4,5,27,5,,selfridges,6.5,No Risk
137243,348325817.0,23,0,31,7,,grandunionbjj,100.0,No Risk
154808,124102251.0,19,3,31,8,,revella,39.66,No Risk
31230,930271460.0,17,4,10,2,,sportsdirect,149.98,No Risk
17034,783650950.0,17,0,23,1,,tesco,75.79,No Risk
72683,978951113.0,13,2,26,4,,tesco,107.47,No Risk
157993,228136274.0,23,3,31,8,,amazon,7.99,No Risk
79289,430910686.0,23,6,30,4,,netflix,15.99,No Risk
162036,272538745.0,11,0,4,9,,topshop,149.1,No Risk
44147,929044080.0,23,1,28,2,,puregym,18.99,No Risk
124709,858989281.0,18,3,13,7,,deliveroo,13.64,No Risk
153541,919185264.0,21,2,30,8,,deliveroo,31.23,No Risk
219941,383833857.0,5,3,30,11,,amazon,47.68,No Risk
76080,386277162.0,0,0,1,5,,lbg,1067.0,No Risk
86734,576188756.0,17,0,15,5,,sainsburylocal,22.18,No Risk
108876,736340277.0,18,3,22,6,,thecrown,14.5,No Risk
122192,252419513.0,13,5,8,7,,tesco,107.85,No Risk
92051,237684254.0,9,0,29,5,,tesco,101.7,No Risk
59859,354894456.0,23,4,31,3,,blizzard,14.99,No Risk
177940,971129830.0,23,5,30,9,,amazon,7.99,No Risk
48930,742223719.0,10,5,11,3,,sportsdirect,25.0,No Risk
8490,760704118.0,7,5,7,1,,etsy,31.73,Low Risk
126155,489964679.0,3,0,17,7,,deliveroo,39.5,No Risk
32324,408057540.0,17,6,12,2,,revella,27.3,No Risk
208417,143061865.0,8,3,9,11,,tesco,93.17,No Risk
186358,682194230.0,19,0,9,10,,tesco,53.9,No Risk
51642,280990953.0,11,5,18,3,,sportsdirect,15.98,No Risk
165022,749378808.0,8,6,10,9,,lloydspharmacy,10.64,No Risk
54066,225210798.0,9,5,25,3,,cassart,19.99,No Risk
221346,366550080.0,0,4,1,12,,halifax,636.0,No Risk
200635,298007503.0,23,1,31,10,,netflix,15.99,No Risk
1673,551196328.0,0,6,1,1,,puregym,18.99,No Risk
77215,184430449.0,23,6,30,4,,netflix,15.99,No Risk
72512,398429109.0,3,2,26,4,,deliveroo,35.52,No Risk
80723,980500334.0,9,1,2,5,,sportsdirect,27.99,No Risk
226621,165098840.0,12,5,2,12,,fatface,104.23,No Risk
193454,910730524.0,10,0,23,10,,lloydspharmacy,13.86,No Risk
60531,358846516.0,23,4,31,3,,blizzard,14.99,No Risk
76163,585133606.0,0,0,1,5,,lbg,882.0,No Risk
186622,929044080.0,9,1,10,10,,theworks,18.97,No Risk
162268,887853850.0,20,0,4,9,,deliveroo,25.48,No Risk
190833,690958123.0,9,2,18,10,,starbucks,5.5,No Risk
140754,170233640.0,17,4,4,8,,tesco,86.46,No Risk
57968,540159353.0,0,5,1,4,,lbg,921.0,No Risk
66650,749378808.0,9,1,11,4,,boots,29.49,No Risk
207964,679943657.0,12,2,8,11,,starbucks,5.4,No Risk
226584,449871732.0,12,5,2,12,,blackwell's,33.95,No Risk
60177,108563213.0,23,4,31,3,,puregym,18.99,No Risk
112119,880546403.0,23,3,29,6,762785862.0,,1170.0,No Risk
150515,613729471.0,9,3,24,8,,coffee#1,7.1,No Risk
131290,172084472.0,9,4,28,7,,blackwell's,14.97,No Risk
95205,308068836.0,23,2,31,5,,disney,7.99,No Risk
58896,913127700.0,23,4,31,3,,netflix,15.99,No Risk
27120,857997794.0,11,3,2,2,,tesco,53.37,No Risk
173779,127809299.0,9,2,27,9,,sportsdirect,62.98,No Risk
194182,930271460.0,19,1,24,10,,tesco,147.61,No Risk
152530,572333122.0,13,0,28,8,,tesco,86.29,No Risk
69414,259015404.0,5,1,18,4,,cooplocal,5.28,No Risk
139259,704517789.0,5,2,2,8,,revella,1.72,No Risk
184452,903468956.0,13,4,6,10,,tesco,64.27,No Risk
66863,891716230.0,17,1,11,4,,fivesensesart,31.49,No Risk
106517,993039226.0,13,5,17,6,,tesco,54.33,No Risk
84189,298000165.0,17,1,9,5,,topshop,333.9,No Risk
143467,489964679.0,5,3,10,8,,justeat,28.35,No Risk
103334,121858569.0,11,5,10,6,,reebok,12.99,No Risk
103909,603721739.0,14,6,11,6,,sportsdirect,54.99,No Risk
50888,611143859.0,11,3,16,3,,topshop,74.49,No Risk
51911,264550521.0,9,6,19,3,,theworks,9.99,No Risk
227914,117308635.0,15,0,4,12,,sportsdirect,67.26,No Risk
18537,982286721.0,12,4,27,1,,gamestation,60.04,No Risk
198315,479366718.0,12,1,31,10,,sportsdirect,57.98,No Risk
151130,832564361.0,17,4,25,8,,fivesensesart,15.68,No Risk
75006,637649383.0,12,6,30,4,,sportsdirect,12.99,No Risk
20946,116169597.0,10,1,31,1,,brilliantbrushes,18.48,No Risk
128334,858989281.0,20,4,21,7,,fittedstitch,40.51,No Risk
65577,407574996.0,13,5,8,4,,starbucks,5.35,No Risk
149264,142791593.0,12,0,21,8,,tesco,83.69,No Risk
186774,627622066.0,17,1,10,10,,theworks,11.98,No Risk
53026,152488934.0,19,1,21,3,,tesco,100.91,No Risk
175767,656317661.0,9,5,30,9,,sportsdirect,63.98,No Risk
48227,910730524.0,13,3,9,3,,starbucks,5.0,No Risk
32641,441142605.0,14,0,13,2,,wool,3.98,No Risk
84594,478651121.0,18,2,10,5,,tesco,93.09,No Risk
75219,720742759.0,16,6,30,4,,sportsdirect,35.0,No Risk
202799,704517789.0,23,1,31,10,,puregym,18.99,No Risk
141565,647472692.0,9,6,6,8,,matalan,118.3,High Risk
153114,948069469.0,19,1,29,8,,tesco,47.47,No Risk
209466,851649498.0,9,5,11,11,,sportsdirect,41.19,No Risk
205089,653667523.0,16,4,3,11,,deliveroo,25.94,No Risk
108613,704517789.0,8,3,22,6,,boots,21.84,No Risk
9306,641764023.0,12,6,8,1,,stitchbystitch,26.97,No Risk
227477,601627384.0,3,0,4,12,,deliveroo,45.04,No Risk
101818,179173981.0,4,2,7,6,,etsy,12.41,No Risk
84821,737547541.0,10,3,11,5,,matalan,88.17,No Risk
122536,511179916.0,10,6,9,7,,topshop,17.04,No Risk
159473,355602925.0,23,3,31,8,,puregym,18.99,No Risk
101428,417850087.0,9,1,6,6,,starbucks,5.7,No Risk
187731,949032480.0,17,3,12,10,,sportsdirect,31.84,No Risk
207887,214339619.0,9,2,8,11,,starbucks,7.1,No Risk
54027,461990622.0,9,5,25,3,,gamestation,99.98,No Risk
138033,951817450.0,23,0,31,7,,amazon,7.99,No Risk
161521,552980092.0,14,6,3,9,,wool,20.0,No Risk
35551,416060965.0,18,0,20,2,,topshop,4.99,No Risk
191282,331450202.0,8,3,19,10,,cooplocal,69.94,Low Risk
112537,603375739.0,8,4,30,6,,tesco,138.64,No Risk
136842,990461108.0,23,0,31,7,,amazon,7.99,No Risk
100447,446720287.0,11,6,4,6,,fatface,94.99,No Risk
7704,418717120.0,12,3,5,1,,gamestation,19.99,No Risk
81023,874431242.0,18,1,2,5,,hobbylobby,35.05,No Risk
167615,758160963.0,6,4,15,9,,etsy,58.95,Medium Risk
157016,920031185.0,23,3,31,8,,netflix,15.99,No Risk
66734,575652395.0,12,1,11,4,,sportsdirect,9.99,No Risk
15483,836110591.0,17,4,20,1,,wool,4.99,No Risk
37878,899692478.0,9,0,27,2,,tesco,82.53,No Risk
169339,685959099.0,13,0,18,9,,fivesensesart,9.99,No Risk
84754,520418719.0,8,3,11,5,,tesco,122.39,No Risk
72812,969697937.0,19,2,26,4,,tesco,14.98,No Risk
61387,496674181.0,23,4,31,3,,puregym,18.99,No Risk
194073,183186021.0,16,1,24,10,,tesco,16.4,No Risk
216322,108931112.0,3,4,24,11,,deliveroo,32.43,No Risk
161614,788740658.0,16,6,3,9,,matalan,140.0,No Risk
166715,450896297.0,7,2,13,9,,fittedstitch,37.83,No Risk
83519,506618547.0,9,0,8,5,,starbucks,5.35,No Risk
38687,857754342.0,5,1,28,2,,justeat,31.18,Low Risk
168871,199016328.0,13,6,17,9,,topshop,171.5,No Risk
83843,229205098.0,21,0,8,5,,amazon,8.93,No Risk
89882,995615876.0,17,1,23,5,,matalan,138.98,No Risk
148291,416060965.0,12,5,19,8,,matalan,108.98,No Risk
179693,647936800.0,23,5,30,9,,amazon,7.99,No Risk
91035,679911053.0,5,5,27,5,,revella,6.2,No Risk
142606,633345190.0,6,1,8,8,,sainsburylocal,7.58,No Risk
157619,262767079.0,23,3,31,8,,puregym,18.99,No Risk
138805,865748375.0,11,1,1,8,,sportsdirect,31.99,No Risk
118192,859264768.0,10,5,1,7,,sportsdirect,84.98,No Risk
138016,449871732.0,23,0,31,7,,netflix,15.99,No Risk
66494,736340277.0,18,0,10,4,,topshop,44.8,No Risk
98488,762700245.0,8,3,1,6,,starbucks,6.5,No Risk
213463,480557476.0,13,5,18,11,,starbucks,6.6,No Risk
142369,899742927.0,14,0,7,8,,sportsdirect,5.99,No Risk
140604,671824917.0,12,4,4,8,,justeat,29.39,No Risk
102054,688712152.0,12,2,7,6,,sportsdirect,54.98,No Risk
16184,713910252.0,9,6,22,1,,topshop,19.5,No Risk
144276,670102069.0,16,4,11,8,,topshop,189.69,No Risk
185592,657139925.0,12,6,8,10,,sainsburylocal,5.19,No Risk
218110,252760664.0,10,0,27,11,,tesco,93.53,No Risk
216687,344522228.0,18,4,24,11,,tesco,14.29,No Risk
20772,235310449.0,9,1,31,1,,gamestation,79.98,No Risk
90504,520447032.0,13,3,25,5,,revella,216.3,Low Risk
145195,541639148.0,10,6,13,8,,fivesensesart,41.19,No Risk
4743,213930646.0,9,6,1,1,,blackwell's,19.98,No Risk
121401,905860285.0,5,4,7,7,,etsy,65.67,No Risk
210469,949032480.0,2,0,13,11,,fatface,8.72,No Risk
170970,237493332.0,4,4,22,9,,tesco,19.4,No Risk
54571,355940285.0,12,6,26,3,,topshop,74.5,No Risk
169644,547010927.0,7,1,19,9,,justeat,22.89,No Risk
87725,352291960.0,10,3,18,5,,topshop,60.0,No Risk
178604,586041848.0,23,5,30,9,,blizzard,14.99,No Risk
199631,252701364.0,23,1,31,10,,puregym,18.99,No Risk
144211,715068825.0,12,4,11,8,,topshop,50.62,No Risk
68055,675231808.0,20,4,14,4,,tesco,61.47,No Risk
211796,194745206.0,10,2,15,11,,sportsdirect,20.05,No Risk
190829,596328017.0,9,2,18,10,,tesco,66.43,No Risk
73057,376271050.0,16,3,27,4,,fivesensesart,3.0,No Risk
43505,688712152.0,23,1,28,2,,puregym,18.99,No Risk
218444,822135975.0,5,1,28,11,,cooplocal,2.06,No Risk
8746,979892433.0,11,5,7,1,,cex,49.99,No Risk
113908,137822385.0,0,5,1,7,,halifax,957.0,No Risk
16613,625281433.0,17,6,22,1,,revella,64.5,No Risk
87959,534325901.0,20,3,18,5,,tesco,53.28,No Risk
45954,122884111.0,10,5,4,3,,tesco,37.85,No Risk
165107,683078800.0,10,6,10,9,,theworks,16.97,No Risk
192769,994214354.0,7,6,22,10,,fittedstitch,22.84,No Risk
68892,851181128.0,15,6,16,4,,tesco,163.19,No Risk
85439,766941757.0,3,5,13,5,,deliveroo,33.92,No Risk
167859,200080192.0,17,4,15,9,,theworks,5.02,No Risk
169175,245198540.0,8,0,18,9,,tesco,34.02,No Risk
204795,873701090.0,5,4,3,11,,amazon,16.26,No Risk
210132,478412511.0,10,6,12,11,,sportsdirect,154.29,Low Risk
106738,383833857.0,4,6,18,6,,topshop,15.05,No Risk
125097,200080192.0,17,4,14,7,,sportsdirect,13.0,No Risk
104120,601627384.0,9,0,12,6,,jdsports,97.18,Low Risk
33581,684988568.0,17,2,15,2,,craftastic,8.99,No Risk
34298,199016328.0,17,4,17,2,,topshop,87.0,No Risk
218364,987163717.0,2,1,28,11,,deliveroo,35.54,No Risk
65748,424397946.0,9,6,9,4,,topshop,367.5,No Risk
2819,448279144.0,0,6,1,1,,netflix,15.99,No Risk
59835,519649533.0,23,4,31,3,,netflix,15.99,No Risk
197658,709632525.0,23,0,30,10,105375973.0,,900.0,No Risk
103862,859603181.0,13,6,11,6,,revella,254.79,Low Risk
80936,961077907.0,16,1,2,5,,sportsdirect,59.99,No Risk
92095,551755686.0,11,0,29,5,,tesco,71.59,No Risk
166403,469330905.0,15,1,12,9,,topshop,173.56,No Risk
125612,570410059.0,17,5,15,7,,topshop,5.99,No Risk
221751,758160963.0,23,3,30,11,,amazon,7.99,No Risk
53378,146909202.0,8,3,23,3,,coffee#1,5.1,No Risk
109707,518474507.0,15,5,24,6,,revella,96.6,No Risk
160359,950234174.0,5,5,2,9,,sainsbury,0.75,No Risk
117323,511179916.0,23,4,30,6,,netflix,15.99,No Risk
93458,322221939.0,11,2,31,5,,amazon,28.81,No Risk
33955,653640811.0,18,3,16,2,,blackwell's,26.96,No Risk
128879,290818242.0,4,6,23,7,,amazon,69.15,Low Risk
213720,949032480.0,4,6,19,11,,selfridges,10.99,No Risk
45558,494156986.0,13,4,3,3,,topshop,32.99,No Risk
64293,146686559.0,9,2,5,4,,sportsdirect,25.97,No Risk
182634,910730524.0,8,1,3,10,,tesco,92.11,No Risk
140327,593378953.0,21,3,3,8,985188462.0,,1190.0,High Risk
122946,867987292.0,18,6,9,7,,matalan,215.6,No Risk
217015,949032480.0,10,5,25,11,,theworks,26.79,No Risk
170123,853907490.0,7,2,20,9,,boots,2.94,No Risk
223382,836655156.0,23,3,30,11,,puregym,18.99,No Risk
64450,308068836.0,18,2,5,4,,tesco,67.07,No Risk
201337,119993184.0,23,1,31,10,,mojangstudios,5.99,No Risk
34457,227104649.0,9,5,18,2,,tesco,60.95,No Risk
137245,348325817.0,23,0,31,7,,netflix,15.99,No Risk
15762,902798190.0,10,5,21,1,,brilliantbrushes,14.99,No Risk
191910,867987292.0,15,4,20,10,,sainsburylocal,59.83,No Risk
97909,121113546.0,23,2,31,5,,mojangstudios,5.99,No Risk
227679,525524239.0,9,0,4,12,,sportsdirect,22.0,No Risk
52459,873701090.0,11,0,20,3,,blackwell's,6.99,No Risk
159813,298007503.0,10,4,1,9,,theworks,30.41,No Risk
223991,246753533.0,23,3,30,11,,grandunionbjj,100.0,No Risk
205183,673025413.0,18,4,3,11,,fittedstitch,170.8,No Risk
164602,585625048.0,10,5,9,9,,sportsdirect,33.99,No Risk
221621,596463612.0,0,4,1,12,,halifax,1012.0,No Risk
151176,496395938.0,18,4,25,8,,amazon,7.92,No Risk
137407,124377686.0,23,0,31,7,,puregym,18.99,No Risk
18497,194745206.0,11,4,27,1,,topshop,173.59,No Risk
9704,654329190.0,9,0,9,1,,blackwell's,19.97,No Risk
99695,532478725.0,8,5,3,6,,deliveroo,32.17,No Risk
25311,194023154.0,23,1,31,1,,disney,7.99,No Risk
148731,454129843.0,11,6,20,8,,sportsdirect,163.97,Low Risk
951,491392945.0,0,6,1,1,,halifax,1238.0,No Risk
37755,965038148.0,20,6,26,2,,cooplocal,6.07,No Risk
220367,237684254.0,12,3,30,11,,sainsburylocal,11.82,No Risk
194286,552980092.0,6,2,25,10,,justeat,34.8,No Risk
12289,660789920.0,9,5,14,1,,topshop,13.47,No Risk
157774,998390769.0,23,3,31,8,,disney,7.99,No Risk
53769,604288474.0,11,4,24,3,,tesco,10.47,No Risk
52675,842682241.0,20,0,20,3,,tesco,110.8,No Risk
218873,550169791.0,20,1,28,11,,deliveroo,18.74,No Risk
87556,496395938.0,18,2,17,5,,amazon,46.28,No Risk
65467,698955014.0,10,5,8,4,,fivesensesart,39.98,No Risk
83693,909669130.0,14,0,8,5,,craftastic,23.94,No Risk
135576,653640811.0,23,0,31,7,,disney,7.99,No Risk
198832,642924505.0,23,1,31,10,965038148.0,,610.0,No Risk
31041,259015404.0,9,4,10,2,,gamestation,100.08,No Risk
85120,345582855.0,7,4,12,5,,costacoffee,6.9,No Risk
19227,675806859.0,20,5,28,1,,tesco,94.02,No Risk
49372,454356905.0,11,6,12,3,,topshop,119.64,No Risk
216409,213112754.0,6,4,24,11,,justeat,20.15,No Risk
212701,280200287.0,8,4,17,11,,costacoffee,5.45,No Risk
103417,873693307.0,13,5,10,6,,tesco,29.82,No Risk
226104,549414742.0,21,4,1,12,,deliveroo,17.23,No Risk
44483,891513205.0,10,2,1,3,,sportsdirect,49.98,No Risk
73734,277562576.0,11,5,29,4,,fatface,111.0,No Risk
146849,331450202.0,17,2,16,8,,tesco,41.09,No Risk
71337,213112754.0,6,6,23,4,,selfridges,0.84,No Risk
225308,583579399.0,23,3,30,11,,squareonix,12.99,No Risk
135195,344522228.0,23,0,31,7,,mojangstudios,5.99,No Risk
5167,920031185.0,12,6,1,1,,blackwell's,29.95,Low Risk
23592,661295096.0,23,1,31,1,,blizzard,14.99,No Risk
16537,154246234.0,14,6,22,1,,theworks,9.99,No Risk
1652,856147482.0,0,6,1,1,,puregym,18.99,No Risk
143253,480557476.0,13,2,9,8,,starbucks,5.8,No Risk
157212,838830098.0,23,3,31,8,,disney,7.99,No Risk
125157,175452235.0,20,4,14,7,,tesco,53.7,No Risk
182611,558119802.0,7,1,3,10,,looselyfitted,33.09,No Risk
20942,760753808.0,10,1,31,1,,cex,49.98,No Risk
17233,768271776.0,9,1,24,1,,wool,14.97,No Risk
7292,868014990.0,15,2,4,1,,theworks,25.96,No Risk
111213,853907490.0,5,2,28,6,,boots,25.96,No Risk
154524,137913631.0,12,3,31,8,,tesco,81.34,No Risk
205747,752362502.0,13,5,4,11,,deliveroo,23.7,Low Risk
93502,391688371.0,11,2,31,5,,sportsdirect,52.04,No Risk
164768,514362267.0,14,5,9,9,,topshop,54.36,No Risk
144832,829914501.0,12,5,12,8,,tesco,135.64,No Risk
69775,925659248.0,20,1,18,4,,tesco,128.6,No Risk
165226,858989281.0,12,6,10,9,,topshop,138.59,Low Risk
119211,610645022.0,14,6,2,7,,tesco,93.8,No Risk
174461,639409800.0,19,3,28,9,,lloydspharmacy,39.87,No Risk
77287,104832000.0,23,6,30,4,,xbox,7.0,No Risk
207035,604334058.0,17,0,6,11,,fivesensesart,119.97,Low Risk
186425,853907490.0,3,1,10,10,,etsy,5.94,No Risk
182019,618138606.0,9,0,2,10,,starbucks,7.1,No Risk
14933,786141370.0,11,3,19,1,,wool,7.98,No Risk
218005,907987693.0,8,0,27,11,,tesco,32.09,No Risk
9879,235310449.0,12,0,9,1,,justeat,19.65,No Risk
41252,585133606.0,23,1,28,2,,squareonix,12.99,No Risk
91817,903468956.0,15,6,28,5,,fittedstitch,67.5,No Risk
25563,679911053.0,23,1,31,1,,blizzard,14.99,No Risk
47972,138609932.0,18,2,8,3,,justeat,24.47,No Risk
197988,532478725.0,7,1,31,10,,amazon,14.73,No Risk
37948,890196840.0,12,0,27,2,,deliveroo,26.6,No Risk
174468,450896297.0,20,3,28,9,,looselyfitted,33.07,No Risk
60143,132400709.0,23,4,31,3,,disney,7.99,No Risk
88367,310375875.0,7,5,20,5,,boots,4.04,No Risk
19454,414805878.0,12,6,29,1,,sportsdirect,65.98,No Risk
16346,678330503.0,11,6,22,1,,topshop,205.8,No Risk
212661,348325817.0,6,4,17,11,,deliveroo,34.63,No Risk
76337,147341222.0,23,6,30,4,,grandunionbjj,100.0,No Risk
43023,815993333.0,23,1,28,2,,mojangstudios,5.99,No Risk
33560,170233640.0,17,2,15,2,,fatface,126.75,Low Risk
85191,890830949.0,9,4,12,5,,matalan,167.99,Low Risk
207134,298000165.0,0,1,7,11,,fatface,25.96,No Risk
121750,355602925.0,19,4,7,7,,fittedstitch,65.76,Medium Risk
56897,895331556.0,11,4,31,3,,theworks,28.96,No Risk
111111,659008214.0,19,1,27,6,,tesco,21.43,No Risk
22399,226703987.0,0,2,1,2,,lbg,1017.0,No Risk
78425,551196328.0,23,6,30,4,,mojangstudios,5.99,No Risk
213178,221868392.0,7,5,18,11,,justeat,34.09,No Risk
210999,637433131.0,19,0,13,11,,tesco,188.9,No Risk
225398,951817450.0,4,4,1,12,,amazon,0.48,No Risk
88568,403383649.0,11,5,20,5,,tesco,148.69,No Risk
221388,998390769.0,0,4,1,12,,halifax,1013.0,No Risk
53175,762785862.0,12,2,22,3,,tesco,49.44,No Risk
32119,514362267.0,12,6,12,2,,looselyfitted,18.75,No Risk
82874,218795010.0,19,5,6,5,,tesco,119.02,No Risk
22959,496865819.0,23,1,31,1,,grandunionbjj,100.0,No Risk
183320,812012103.0,13,2,4,10,,tesco,77.64,No Risk
202295,975200042.0,23,1,31,10,,puregym,18.99,No Risk
42877,263882093.0,23,1,28,2,,mojangstudios,5.99,No Risk
96361,183546640.0,23,2,31,5,,mojangstudios,5.99,No Risk
61993,905860285.0,6,5,1,4,,amazon,42.74,No Risk
32196,660874296.0,13,6,12,2,,fatface,75.35,No Risk
193271,305778936.0,6,0,23,10,,revella,52.25,No Risk
12237,713910252.0,8,5,14,1,,tesco,98.83,No Risk
30457,491392945.0,17,2,8,2,,fatface,59.49,No Risk
225468,705848712.0,6,4,1,12,,justeat,17.9,No Risk
136328,361955473.0,23,0,31,7,,xbox,7.0,No Risk
219755,668692488.0,23,2,29,11,280990953.0,,620.0,No Risk
58750,920830317.0,23,4,31,3,,netflix,15.99,No Risk
101644,256002321.0,15,1,6,6,,topshop,110.6,No Risk
56681,333054026.0,9,4,31,3,,sportsdirect,33.99,No Risk
46252,424397946.0,8,6,5,3,920031185.0,,1210.0,No Risk
124306,256002321.0,18,2,12,7,,looselyfitted,19.88,No Risk
213420,679911053.0,12,5,18,11,,revella,75.59,No Risk
196894,683319988.0,7,0,30,10,,amazon,2.12,No Risk
157487,802697323.0,23,3,31,8,,amazon,7.99,No Risk
97959,291580432.0,23,2,31,5,,mojangstudios,5.99,No Risk
85624,992204045.0,10,5,13,5,,tesco,108.89,No Risk
106134,785749304.0,4,5,17,6,,boots,30.34,No Risk
71414,980500334.0,10,6,23,4,,sportsdirect,49.98,No Risk
128968,450896297.0,9,6,23,7,,theworks,19.05,No Risk
126238,364357875.0,7,0,17,7,,revella,3.57,No Risk
957,855129444.0,0,6,1,1,,halifax,846.0,No Risk
126791,690958123.0,9,1,18,7,,starbucks,6.8,No Risk
105529,409971170.0,15,3,15,6,,lloydspharmacy,5.3,No Risk
99940,657139925.0,11,5,3,6,,tesco,74.7,No Risk
82753,744211756.0,14,5,6,5,,tesco,34.91,No Risk
171530,500051919.0,8,5,23,9,,tesco,78.16,No Risk
108696,421881811.0,10,3,22,6,,sainsbury,18.47,No Risk
97982,978410962.0,23,2,31,5,,puregym,18.99,No Risk
88266,355602925.0,17,4,19,5,,theworks,9.99,No Risk
29776,197050303.0,11,1,7,2,,gamestation,149.97,No Risk
218819,581655972.0,18,1,28,11,,tesco,26.31,No Risk
161990,527842638.0,10,0,4,9,,tesco,32.88,No Risk
128409,960208650.0,6,5,22,7,,lloydspharmacy,60.32,Medium Risk
189080,203466392.0,4,6,15,10,,tesco,53.0,No Risk
156852,669503912.0,23,3,31,8,,disney,7.99,No Risk
41317,303843160.0,23,1,28,2,,puregym,18.99,No Risk
218714,305778936.0,13,1,28,11,,revella,270.89,Low Risk
173723,874506295.0,8,2,27,9,,tesco,24.65,No Risk
203390,950234174.0,8,2,1,11,,topshop,43.72,No Risk
95204,308068836.0,23,2,31,5,,netflix,15.99,No Risk
186006,446720287.0,9,0,9,10,,sportsdirect,98.98,No Risk
64451,667367404.0,18,2,5,4,,topshop,104.3,No Risk
96537,987656636.0,23,2,31,5,,xbox,7.0,No Risk
174892,954263768.0,19,4,29,9,,tesco,11.29,No Risk
184076,197865285.0,18,3,5,10,,tesco,60.41,No Risk
94569,390747457.0,0,3,1,6,,lbg,1269.0,No Risk
86446,851649498.0,8,0,15,5,,tesco,31.21,No Risk
35763,519933553.0,11,1,21,2,,reebok,51.98,No Risk
77742,964913066.0,23,6,30,4,,netflix,15.99,No Risk
88430,844835978.0,9,5,20,5,,tesco,34.3,No Risk
101149,624500124.0,16,0,5,6,,fivesensesart,80.14,Low Risk
141699,923322792.0,11,6,6,8,,matalan,52.5,No Risk
45124,480557476.0,13,3,2,3,,coffee#1,5.6,No Risk
135740,122884111.0,23,0,31,7,,grandunionbjj,100.0,No Risk
69636,129018172.0,13,1,18,4,,topshop,77.5,No Risk
142860,660874296.0,17,1,8,8,,fivesensesart,31.97,No Risk
